pmcid	score	relevancy
3556020	0.14116733	0
2798110	0.14003187	0
2890908	0.13967377	0
2957002	0.1389891	0
3890907	0.1386785	2
3778809	0.13793983	0
2959219	0.13787027	0
2782204	0.1377812	0
1188073	0.13598397	0
2631464	0.13422662	0
3146980	0.13412835	2
3483691	0.13410026	2
3847484	0.13333511	0
3536353	0.13327277	0
1555610	0.13285382	0
3872718	0.13238186	2
3289784	0.13197681	0
2278151	0.13196595	0
3506094	0.1311137	0
3262583	0.13068824	0
2738408	0.13042825	0
3205534	0.12904687	2
3181857	0.12898585	0
3071351	0.12897785	0
3832531	0.12878671	0
3313762	0.1284777	0
3779461	0.12839156	1
3157157	0.12805706	0
3332736	0.1278036	0
2803915	0.12777168	0
3052454	0.12757677	0
3136077	0.1259073	0
3750722	0.124925025	0
3873172	0.12483541	0
3870623	0.12412737	0
3811790	0.123693205	0
3599736	0.12362092	0
3841597	0.12352594	0
2017109	0.12331995	0
3870866	0.123245105	0
3573812	0.12321253	0
3658351	0.122910835	0
3712208	0.122771665	0
3696311	0.122603245	0
3385165	0.12197382	0
3784101	0.12137775	0
3785589	0.12120278	0
3884210	0.12051241	0
3600131	0.11966659	0
2977938	0.11957556	2
2987566	0.11910499	0
3409915	0.11897054	0
2628006	0.118406236	0
2721319	0.11821123	0
3603056	0.117777996	0
2970796	0.11771143	0
2928248	0.11736022	0
3491291	0.11679726	0
3710317	0.1162457	0
2632162	0.11618351	0
3683226	0.11573594	1
3785158	0.11537715	0
2848664	0.11518277	0
3713569	0.11415071	0
3431970	0.11385987	0
3307967	0.11319317	0
2890612	0.1117545	0
1410733	0.111661226	0
3614654	0.11135372	0
3145299	0.11032948	0
3056198	0.11000465	0
2649930	0.10979508	0
3111130	0.10965962	0
416440	0.109584495	0
3085776	0.109282576	0
545065	0.10924342	0
1166572	0.10888634	0
3356967	0.10871427	0
3413070	0.10846925	0
3725449	0.10796543	0
3493673	0.10784793	0
2827074	0.1074437	0
3072419	0.10723106	0
2668588	0.107177414	1
3527299	0.106542885	0
3830271	0.106143795	0
3201605	0.105590716	0
3098785	0.1051959	0
3143932	0.10432917	0
2738334	0.10404154	0
2752771	0.10335412	2
3600277	0.10299803	0
3503387	0.10296555	0
2838222	0.10281941	0
2397531	0.10161995	0
3392260	0.10146348	0
3139186	0.10138965	0
3806430	0.10134578	0
3491304	0.100550294	0
3752489	0.100360796	0
3183525	0.10017453	0
3442737	0.09965276	0
2700674	0.099240944	0
1242146	0.09891017	0
3475918	0.09885371	0
3841567	0.098814264	0
3198670	0.09852561	2
2627215	0.09827005	0
3150205	0.09803765	0
2936313	0.09764254	0
3762180	0.09740542	0
2689244	0.09731379	0
3296170	0.096826285	0
2206482	0.09632036	0
2045692	0.09628501	0
3598222	0.095602125	2
1481506	0.09547524	0
3747469	0.09497536	0
3674939	0.09496882	0
3489792	0.094908334	0
3475920	0.094903156	0
3261233	0.094790876	0
3787618	0.09433	0
3549345	0.094313316	0
3191849	0.09364253	0
3197474	0.09324932	0
3356143	0.09253808	0
3005746	0.09224932	0
3575245	0.092230015	2
3205530	0.091870755	0
3401259	0.091764264	0
2754007	0.091754004	0
3751361	0.0916306	0
3063539	0.0915599	0
1934908	0.09154322	0
2876108	0.09145013	0
2858209	0.09143464	0
3533948	0.09118082	0
3603059	0.0910316	0
2630042	0.09079218	0
2755011	0.090637766	2
2984325	0.090276204	0
3830281	0.090014994	2
3583156	0.089903615	0
3101884	0.0897952	0
3819114	0.089667186	0
2700664	0.08960048	0
2896860	0.089384444	0
2001745	0.08927537	0
3603476	0.08919046	0
2383899	0.0890718	0
3830291	0.08880346	0
3168001	0.088701114	0
3354856	0.08861194	0
2968416	0.088468894	0
1440851	0.0884355	0
3215545	0.08834866	0
3410697	0.088322036	0
2287183	0.08818753	0
2651905	0.08809778	0
3666994	0.08806378	0
3006376	0.087995805	0
3255438	0.08776481	0
3525043	0.08773508	0
3493835	0.08762246	0
3493829	0.087089494	0
3603087	0.08706966	0
3510972	0.08693822	0
3712881	0.08676382	0
3312365	0.08671468	0
3603620	0.08669764	0
3223994	0.08662947	0
3063117	0.08617203	0
3254848	0.08595353	0
3112139	0.08555088	0
3429898	0.085411794	2
3424219	0.085404195	0
2887860	0.08507288	2
3832684	0.08506113	0
1874669	0.08504927	0
3136076	0.085042916	2
3766756	0.08485391	0
3234052	0.08481847	0
3855010	0.08452412	0
2880966	0.084343314	0
3015801	0.08429855	0
2778424	0.083395496	0
3001759	0.083302364	0
3551768	0.08324799	0
3135094	0.083163306	0
3784272	0.08311051	0
3221235	0.08276818	0
1805439	0.08274462	0
3628477	0.08262084	0
2216064	0.08247183	0
1198256	0.08243976	0
2777848	0.08242041	0
3102473	0.0822923	0
3659905	0.0819406	0
3876489	0.08181358	0
3614675	0.081749305	0
3500076	0.08168621	0
3400895	0.081635214	0
3765146	0.081387185	0
3575620	0.081241965	0
3751893	0.081089735	0
3328981	0.08102732	0
3125001	0.08010993	0
3833282	0.07950213	0
3819893	0.07939775	0
3065316	0.07890852	0
468665	0.07869129	0
1090597	0.078622356	0
3637196	0.07860829	0
3424783	0.07854996	0
3335484	0.07836802	0
3131298	0.07836559	0
2646781	0.07832623	0
2569859	0.078305945	0
3711058	0.07762788	0
2364366	0.07727761	0
3383141	0.07723845	0
539265	0.0770967	0
3817777	0.076842606	0
3510933	0.07664667	1
3099618	0.07664037	0
137938	0.07659828	0
2914652	0.0765373	0
2729970	0.076443344	0
2956950	0.07640626	0
3389841	0.076362245	0
3263672	0.0762374	0
3654941	0.07614523	0
3778613	0.07606339	0
2994473	0.07553136	0
3780706	0.075329155	0
3135074	0.07517555	0
3554459	0.075165056	0
3807584	0.074890874	0
3548094	0.07480964	0
3420754	0.07473955	0
3770012	0.07442777	0
3263661	0.07402411	0
3687056	0.073465936	0
2490703	0.07296259	0
3822354	0.07290937	0
3560146	0.0727343	0
270000	0.07255653	0
1626446	0.07255013	0
3573803	0.07247336	0
3666329	0.07240508	0
1997123	0.072304256	0
3043591	0.07194248	0
2786200	0.07191996	0
3677931	0.071684115	0
3821883	0.07161577	0
2693868	0.07161358	0
2800030	0.07133549	0
3514368	0.071114615	0
1855049	0.071017385	0
3670265	0.07087678	0
3180749	0.07060724	0
2270282	0.0706047	0
3640235	0.07048525	0
2738878	0.07011619	0
154136	0.06997276	0
3212982	0.06985577	0
3377727	0.06982285	0
1266397	0.069683224	0
3356514	0.069604225	0
3785911	0.0695063	0
3852859	0.06933195	0
2639561	0.068843395	0
1289292	0.068560876	0
2892512	0.068453714	0
2800928	0.068416834	0
2825229	0.06840895	0
3043405	0.06836133	0
1838898	0.068127096	0
2718108	0.06804518	0
3184057	0.06793005	0
3830755	0.06781456	0
3870079	0.067698985	0
1947995	0.06759872	0
3529459	0.06742784	2
3743379	0.067415066	0
3853879	0.06739039	0
1343574	0.06735557	0
2819896	0.0672027	0
3665546	0.0665463	0
3659881	0.06645893	0
3532292	0.06635506	0
3020617	0.06630693	0
3193712	0.06628402	2
2855476	0.066058055	0
2230526	0.065969005	0
3743355	0.065815724	0
3348033	0.06579281	0
3353923	0.06569439	0
3843304	0.06540399	0
3099097	0.06521137	0
3296410	0.064924136	1
2799065	0.064917356	0
2649854	0.063987195	0
3539844	0.06395924	0
3023710	0.06381889	0
3468791	0.06373458	0
533860	0.06363252	0
2861009	0.063609466	0
3112530	0.063563764	0
3699442	0.06354659	0
2825518	0.063488156	1
3809346	0.063261285	0
1906775	0.06304151	0
3857067	0.063033536	0
3775226	0.06300364	0
3509447	0.062959924	0
3304256	0.06282585	0
3420498	0.062805355	1
3101047	0.062693425	0
3715332	0.06268999	0
3310719	0.06264555	0
3671674	0.0625664	0
3408871	0.06254577	1
3337801	0.06253447	0
3883203	0.06244715	0
3021826	0.06240377	0
2546367	0.062237445	0
3205660	0.06196552	0
2798987	0.0617533	0
3076252	0.06175152	0
2740227	0.061735865	0
3281966	0.061442774	0
1876447	0.061078288	0
2761935	0.061074495	0
3632172	0.06078058	0
2791738	0.060176928	0
3651347	0.06017396	0
2971716	0.06015845	0
3872708	0.05965987	2
3615620	0.059478104	0
2778945	0.05946144	0
1942180	0.059312098	0
3340950	0.059178986	0
3414798	0.05917094	0
3695270	0.0588167	0
3518295	0.058656365	0
3097770	0.058390398	0
3006050	0.058322903	0
3261489	0.05822067	0
3700481	0.0582181	0
3537269	0.05782196	0
3016264	0.057604175	0
3156535	0.05726598	0
3659885	0.05721773	0
3173920	0.056984313	0
3778604	0.056851305	0
3356853	0.056828115	0
2913953	0.05679625	0
3524043	0.056792486	0
3461630	0.056774817	1
2721349	0.056418598	0
3653532	0.056388605	0
3892129	0.05629015	1
3647602	0.056240898	0
3140527	0.056036394	0
3841997	0.05601096	0
3613752	0.055913452	0
3351023	0.05575337	0
2944173	0.055737074	0
1775068	0.055616796	0
3446121	0.055612877	0
3303045	0.055407017	0
3163038	0.055190954	0
2997721	0.054968625	0
3213009	0.05487011	0
2737799	0.054722212	0
2231374	0.054706838	0
3840131	0.054319438	0
2691653	0.054209296	0
3039006	0.054112528	0
3031229	0.054001216	0
2737761	0.053931195	0
1661658	0.05373456	0
3725438	0.053659294	0
3598135	0.05361254	0
3778602	0.053554974	0
3724961	0.0534787	0
2211746	0.05336961	0
3699150	0.053356964	0
3754409	0.05311209	0
2704594	0.05293809	0
3548361	0.052920047	0
3405333	0.05271913	0
2824723	0.052349273	0
3640153	0.052284528	0
3542856	0.051892877	0
471567	0.051723048	0
3608012	0.051564816	0
1629015	0.051497303	0
2075483	0.051482648	0
3162895	0.051409714	0
3637811	0.05137472	0
1878510	0.051339865	0
3180421	0.05131287	0
3679720	0.0512544	0
3442735	0.05105754	0
1891148	0.05103567	0
3413813	0.05102829	0
3091403	0.05074085	0
3691374	0.050671987	0
3712383	0.050637115	0
2794498	0.050578784	0
3354941	0.050528463	0
3238402	0.05020322	0
3818871	0.050198022	0
3661534	0.05010062	0
2714313	0.049923565	0
2781148	0.049883474	0
3693663	0.049882293	0
2833316	0.04984498	0
3625594	0.049737427	0
2375176	0.049715333	0
2034102	0.04947045	2
2249603	0.049445685	0
2984319	0.049230266	0
2726078	0.04906731	0
2700437	0.049055647	0
3201083	0.048902746	0
3277484	0.04881799	1
3778611	0.048672613	0
3784114	0.048636045	0
3883471	0.04838814	0
3086162	0.048362896	0
3524720	0.04828302	0
3665256	0.04819406	0
420474	0.048132412	0
2703756	0.048116885	0
3476218	0.048075125	2
3511781	0.04786445	0
3005651	0.047819432	0
3265241	0.04771945	0
2365966	0.047690876	0
2799007	0.04765597	0
2496697	0.047317773	0
3603018	0.04668523	0
3078246	0.046505924	0
2453161	0.04641317	0
3502790	0.046378244	0
3237206	0.046301477	0
3169870	0.046284582	0
3884003	0.046279177	0
3778607	0.046113234	0
3136063	0.046089057	0
2672274	0.046038467	0
3236407	0.045718305	0
2724187	0.04558606	0
2366049	0.04558554	0
3169862	0.04539404	0
3012693	0.04523921	0
2763010	0.045235075	0
2048992	0.0452286	0
3192356	0.04518941	0
2621397	0.045142382	0
3432525	0.044971086	0
3666229	0.044938263	0
3830296	0.044728026	0
3683211	0.044708908	0
2799006	0.044703435	0
3501674	0.044700876	0
3135562	0.044559445	0
3570453	0.04449308	0
3485117	0.044267993	0
3476184	0.044062003	2
3772932	0.04383035	0
293430	0.043747887	0
3383148	0.043441933	0
3890006	0.043413207	0
3139357	0.04338356	0
2778749	0.04336898	0
2733968	0.04309937	0
2235827	0.042974345	0
3691574	0.04284922	0
2727898	0.042622786	0
3039221	0.042606805	0
3368296	0.04258635	2
3722618	0.04255877	0
3111156	0.042081892	0
3695994	0.041840684	0
3622356	0.041743245	0
3881601	0.041712493	0
3142216	0.041571103	0
2764711	0.041245587	0
3422180	0.041126005	0
3285531	0.040970806	0
3796423	0.040419027	0
2984463	0.04040411	0
3444845	0.040403552	0
3820448	0.040270865	0
3852055	0.04015989	0
3251571	0.040011838	0
3443653	0.03999155	0
2516528	0.039627593	0
3558888	0.03945703	0
2770482	0.039196827	0
3621842	0.039087612	0
3535693	0.038847428	0
3208096	0.03879148	0
3500066	0.038681492	0
2670320	0.038555782	0
2245979	0.038363993	0
3469080	0.03834994	0
3499904	0.038332216	0
3659907	0.038270246	0
3520733	0.03824773	0
2998662	0.0381823	0
3238471	0.03803235	0
3171844	0.037990347	0
3272870	0.037946332	0
2728774	0.037943657	0
3649179	0.037718132	0
3217843	0.03769894	0
3663347	0.037686355	0
3295982	0.03764814	0
2747450	0.03741161	0
3485864	0.0372876	0
2700571	0.037186198	0
3827896	0.03714713	0
1062158	0.037085738	0
3471418	0.03707539	0
3350070	0.037003513	0
3277336	0.036996096	0
3665245	0.03670182	0
3811697	0.03669637	0
3494687	0.036684595	0
2714507	0.036539633	0
3387614	0.036422677	0
3018970	0.036286518	0
3809165	0.036246665	0
3297040	0.03621524	0
3479029	0.03619928	0
3302134	0.03608081	0
3490233	0.035973728	0
3665869	0.03594571	0
2193981	0.035801355	0
3706865	0.03575323	0
3015480	0.035670705	0
2726540	0.035505902	0
3787639	0.035410523	0
2850894	0.03537418	0
3698440	0.035370406	0
3603023	0.03498768	0
3670542	0.03485494	0
3459164	0.03460354	0
3518985	0.03446193	0
3127004	0.034160115	0
2974597	0.03395244	0
3530868	0.03369776	0
3806114	0.03368324	0
3544290	0.033624023	0
3358537	0.033557765	0
2978397	0.03335829	0
3354470	0.033340998	0
3356983	0.03333211	2
3723061	0.0332092	0
3079862	0.03309742	0
3636116	0.033032708	0
3475917	0.032888584	2
2923795	0.032497104	0
2712619	0.03210934	2
2644317	0.03205755	0
3610195	0.031973016	0
2810606	0.031930525	0
2895204	0.031814933	0
2697518	0.031773247	0
3272579	0.0316495	0
3605587	0.031608414	0
3809297	0.03160086	0
2438351	0.031398755	0
3653545	0.031386495	0
3762851	0.031376213	0
2886242	0.031177843	0
2685803	0.031168044	0
2972297	0.031103676	0
3849531	0.031048734	0
3683205	0.031029752	0
2661081	0.031004975	0
3271428	0.030893687	0
2875472	0.030801816	0
2910458	0.030656375	0
1193557	0.030655969	0
3847921	0.030632546	0
3580304	0.030627897	0
3887096	0.030466273	0
2988808	0.03037514	0
3331161	0.030193245	0
3562643	0.030165901	0
3617964	0.030114522	0
3564064	0.030066058	0
3671015	0.030031037	0
3705812	0.030004991	0
1474496	0.029963205	0
3495845	0.029800832	0
1975777	0.029731149	0
2697319	0.029722381	0
2679742	0.02969466	0
3782841	0.02964588	0
3653534	0.029435422	0
2709716	0.029328343	0
3618003	0.029217988	0
3512399	0.029215073	0
3039631	0.029131077	0
1262751	0.028994037	0
3503704	0.028308067	0
2807638	0.028040871	0
3004511	0.027865807	0
1483835	0.02783436	0
3320151	0.027652666	0
2963752	0.027615894	0
2441636	0.027608937	0
3408663	0.027450036	0
3517569	0.02709026	0
1308861	0.027001701	0
3257674	0.026920456	0
1182232	0.026792152	0
3536938	0.02663461	0
3665179	0.026502723	0
3283074	0.026358685	0
3448655	0.02628002	0
2890893	0.026255652	0
3495039	0.026248615	0
3102012	0.026221221	0
1459165	0.026205232	0
2716890	0.026126983	0
3409922	0.025837794	0
3542940	0.02570324	0
3502781	0.025697557	0
3560387	0.025681144	0
3546987	0.025621906	0
3520819	0.025613517	0
3595130	0.025608106	0
3277468	0.025542317	0
3833481	0.025251755	0
3197091	0.025159497	0
3809254	0.025142984	0
3494866	0.024719609	0
3627718	0.024536666	0
3719360	0.024499891	0
3892062	0.02422867	0
3721906	0.024047012	0
3536966	0.023851285	0
3495209	0.023554485	0
3847203	0.023509208	0
3283071	0.023137657	0
3245498	0.022958305	0
3788275	0.022878435	0
3222805	0.022805413	0
493283	0.02278742	0
3674680	0.0227836	0
3615972	0.022729093	0
3841682	0.022545196	0
3747996	0.022452634	0
3890604	0.02237006	0
3660053	0.022369156	0
3533057	0.02228283	0
2137771	0.022228956	0
3834499	0.022045756	0
3173351	0.021896489	0
2931787	0.021806512	0
3141360	0.021758717	0
3717040	0.021636138	0
2778769	0.02152677	0
3634497	0.021440117	0
3335656	0.02135545	0
3413503	0.0211712	0
3632824	0.021164589	0
3751368	0.02113366	0
2705816	0.021054698	0
3519782	0.02086101	0
3760260	0.020752793	0
3101794	0.020703174	0
3119447	0.02064879	0
2759436	0.02062815	0
3583679	0.020570928	0
2999731	0.020513363	0
3591587	0.02051083	0
3502481	0.020407377	0
2275745	0.020327583	0
3638500	0.020275697	0
3778818	0.020270592	0
2156151	0.020256499	0
3063205	0.020147987	0
3294539	0.020084513	0
3432876	0.020010432	0
3800889	0.019923566	0
2098751	0.019858584	0
3706417	0.019788716	0
1892561	0.019782135	0
3829227	0.01962216	0
3500722	0.019614477	0
3212801	0.019594703	0
2374945	0.019337198	0
1459866	0.018784443	0
3761955	0.018774368	0
3794760	0.018598946	0
2746289	0.018390482	0
3022645	0.018318277	0
3565867	0.018262785	0
3434789	0.018162526	0
3731352	0.018083164	0
3872829	0.01799054	0
3521249	0.017919775	0
3701924	0.017887503	0
3880708	0.01782546	0
3517591	0.017816734	0
3263087	0.017811457	0
3434338	0.017762328	0
2772848	0.017540235	0
3541708	0.017218972	0
3554474	0.017060911	0
3022313	0.017022636	0
3483710	0.016938474	0
3507725	0.016880179	0
1904203	0.016835306	0
2859340	0.01674473	0
3390085	0.01670279	0
2397535	0.016697412	0
3853623	0.016611747	0
3639657	0.016189523	0
1839760	0.01612651	0
3049746	0.016062986	0
3485663	0.016034504	0
2614952	0.015758079	0
2387228	0.015656693	0
3648573	0.015640112	0
3517533	0.015635556	0
3337418	0.01550421	0
3094005	0.015259196	0
3544357	0.01511811	0
3649615	0.015086455	0
3136454	0.015050984	0
151798	0.015018905	0
2958889	0.014885801	0
3536692	0.014849915	0
1664556	0.014843686	0
2933001	0.014778037	0
3213274	0.014689467	0
3422688	0.014657494	0
442134	0.014636728	0
3414484	0.014585331	0
2615351	0.014580624	0
3172663	0.014467316	0
3793467	0.014338216	0
2797791	0.014312288	0
3420707	0.0142473895	0
3475141	0.014153264	0
3133644	0.014076501	0
3297530	0.014070454	0
3665818	0.0140230125	0
3103541	0.014003104	0
3234026	0.013947995	0
2687682	0.0138556585	0
2564957	0.01385174	0
3125005	0.013718546	2
3305664	0.013560808	0
3621157	0.0135423355	0
3499552	0.013538048	0
3252655	0.013516783	0
3551841	0.01347852	0
3443661	0.013392145	0
1280397	0.013337406	0
3675194	0.013314708	0
3701682	0.013243489	0
3658918	0.013231984	0
3251002	0.013211712	0
3215560	0.013197923	0
2651863	0.013049897	0
1410735	0.0129892	0
2363400	0.01298797	0
3015557	0.012780169	0
3033850	0.01273343	0
2467410	0.012680752	0
3691773	0.012573583	0
3830299	0.012548316	0
3695790	0.012493449	0
2770647	0.012412808	0
3726739	0.012388629	0
3725451	0.012323317	0
3587911	0.012315905	0
2691645	0.0123102795	0
3522002	0.012213692	0
3399369	0.012142797	0
3208044	0.012135005	0
3195161	0.01208762	0
3527266	0.012042165	0
3700862	0.01198833	0
3493492	0.0119319055	0
2945342	0.011834741	0
3478816	0.01180968	0
3549855	0.011809426	0
2803905	0.011798787	0
3184515	0.011781397	0
3765204	0.011749147	0
2629467	0.0114276875	0
3234063	0.011424651	0
3766209	0.011264801	0
3254592	0.011263812	0
1484472	0.01123333	0
3875078	0.01120675	0
2668697	0.011168796	0
3181858	0.011108499	0
2886082	0.011081234	0
2769306	0.01103994	0
1566645	0.011019014	0
3017743	0.010966081	0
3472078	0.010785943	0
3514151	0.0107323425	0
3088857	0.010730079	0
3146981	0.010681277	0
3172020	0.010565194	0
3755284	0.010511188	0
3352311	0.010423994	0
3834325	0.010422673	0
2876764	0.010410958	0
1459122	0.010403172	0
2823055	0.0103495885	0
3702208	0.010229754	0
3691314	0.010180093	0
3537561	0.010078484	0
3163027	0.010058074	0
1929081	0.010025901	0
3726763	0.01001872	0
3555235	0.0099409055	0
2940260	0.009879216	0
1266027	0.009812561	0
3432583	0.00975158	0
3102880	0.009749178	0
2958456	0.009740414	0
2907270	0.009739952	0
2200050	0.009625139	0
3517490	0.009529426	0
3251542	0.009454618	0
3111204	0.009386704	0
3683518	0.00932608	0
3691155	0.009310459	0
3126708	0.009089122	0
1851009	0.009070885	0
3395864	0.009026069	0
3744714	0.009007176	0
3195178	0.008933871	0
3516467	0.008931913	0
3799509	0.008786914	0
3646759	0.008747562	0
2662864	0.008559144	0
3853443	0.00853826	0
3481426	0.008470921	0
2993703	0.008439042	0
3224599	0.008374271	0
3733728	0.008336732	0
3140313	0.008294711	0
3489397	0.0081377905	0
3218789	0.007937936	0
3560956	0.00781304	0
3047863	0.0077759265	0
3733370	0.007742155	0
3256204	0.007682401	0
3712624	0.0076255705	0
3015243	0.0074253217	0
2808507	0.007354145	0
3751226	0.0073205554	0
2910472	0.0073112	0
3040806	0.0073107937	0
1361773	0.007240768	0
3720214	0.0070894454	0
3599873	0.007051566	0
2780666	0.0069966204	0
2194098	0.006952175	0
3338358	0.0069404035	0
2666295	0.0069109634	0
3099482	0.006853305	0
2137018	0.0068483464	0
1906869	0.0067625893	0
3553125	0.0067462674	0
3504515	0.0067415433	0
3653097	0.0066390606	0
3226617	0.0064401343	0
2687844	0.006342351	0
3782614	0.006098732	0
3396867	0.0060802763	0
3329047	0.0059594	0
3666941	0.0059475154	0
3124386	0.005896954	0
3883210	0.005775057	0
3126720	0.0057729087	0
2397384	0.005741955	0
3529648	0.005655037	0
3766219	0.0056022494	0
2735668	0.005601085	0
3040428	0.005526597	0
1557710	0.0055246814	0
3517754	0.00537765	0
3265119	0.0053664995	0
3683416	0.0052308436	0
3444314	0.0052102706	0
3278351	0.005172053	0
3524445	0.005116951	0
3742351	0.005112301	0
2930157	0.005094833	0
2777850	0.0050727013	0
2010228	0.0050441367	0
2493599	0.0050271368	0
3337400	0.0049297805	0
3599688	0.004905129	0
2719586	0.004865663	0
3058057	0.004826033	0
3475928	0.0047971974	0
1832179	0.0047558984	0
529427	0.00465757	0
2903549	0.004624764	0
3123575	0.0046157185	0
2980637	0.0046046195	0
3065394	0.0045859115	0
3331403	0.0043803365	0
3493761	0.0043284595	0
2141022	0.004312529	0
1784684	0.004251789	0
3452301	0.004039906	0
2001431	0.00402794	0
2803282	0.0037524698	0
2109819	0.0037299497	0
3420609	0.0036797153	0
3772266	0.0036127348	0
2246999	0.0034867115	0
3539056	0.003433132	0
2131114	0.003411855	0
2817077	0.0033067353	0
3825417	0.0032421818	0
3799708	0.0032066565	0
2974678	0.003190775	0
3197099	0.0031548608	0
2267468	0.0031468954	0
2008516	0.0030677048	0
2228180	0.0030484588	0
2964803	0.003037126	0
2578976	0.003037126	0
3334009	0.0030361565	0
2443771	0.0029880952	0
2815845	0.0029692636	0
3614469	0.0029559627	0
2186955	0.0029513752	0
2448207	0.0029501428	0
2131263	0.0029501428	0
2589174	0.0029222944	0
3702061	0.0029174665	0
2180565	0.002905593	0
3261810	0.0028989292	0
3835649	0.0028915545	0
2950057	0.0028766072	0
3494868	0.0028507924	0
2138109	0.0028413779	0
2991942	0.0028280478	0
2605606	0.0027934513	0
3650747	0.0027686942	0
3015242	0.0027421566	0
3734022	0.0027250045	0
2125417	0.0027177073	0
3375667	0.0026678115	0
3661872	0.0026129177	0
3042094	0.0026041663	0
2132358	0.0025333753	0
3012798	0.0024584522	0
2188548	0.0024584522	0
3655451	0.0023900466	0
2686556	0.0023380797	0
3778283	0.0022883802	0
3284678	0.0022021637	0
2640787	0.0021475726	0
2675703	0.0021300584	0
2008230	0.0019960352	0
2448242	0.0017702318	0
2589393	0.0017642626	0
2011015	0.0017594773	0
1036734	0.0017524399	0
2726175	0.0015072161	0
2010407	0.0014822622	0
2009076	0.001421017	0
2025546	0.001421017	0
1242040	0.0014161853	0
2008091	0.0014161853	0
2009152	0.0014161853	0
2008169	0.001414468	0
1036762	0.001414468	0
2008040	0.00141141	0
2009238	0.00141141	0
2011391	0.00141141	0
2063316	0.00141141	0
2008029	0.0014075818	0
2010505	0.0014075818	0
1036737	0.0014075818	0
2010464	0.0012517428	0
2599634	0.0012391622	0
2074030	0.0012391622	0
2010582	0.0012376596	0
2008228	0.0012349837	0
2025361	0.0012349837	0
2768640	0.0010840412	0
2955937	0.0010840412	0
2111773	0.0010803858	0
2008176	0.0010608512	0
1469893	0.0010608512	0
2131449	0.0010048108	0
1568955	0.0010001799	0
2448269	0.0009179265	0
1968590	0.00087621994	0
2118045	0.0008751575	0
2595828	0.0007979715	0
3639019	0.0007979715	0
2139012	0.0007966042	0
2980645	0.00074648304	0
2136314	0.000707234	0
2627712	0.0006188298	0
2449045	0.0006158171	0
