pmcid	score	relevancy
3349147	0.17059344	0
1852294	0.17058776	0
3576294	0.17019485	0
3423821	0.16931106	0
3524099	0.16856045	0
3025967	0.1684574	0
3415795	0.16816445	0
3147130	0.16784264	0
2737781	0.16775726	2
3891065	0.16601036	0
3327020	0.16587566	0
3214171	0.16570786	0
3065056	0.16513199	0
3052582	0.16509086	0
3533951	0.16503505	0
3517571	0.16407584	0
442117	0.16341807	0
2965574	0.16321857	0
2824878	0.16310845	0
3565923	0.16221128	0
2630042	0.1618458	0
3555236	0.16171661	0
3844236	0.16062953	0
3317255	0.16036843	0
3086146	0.16016051	0
3495262	0.16002709	0
3120998	0.15940799	2
2838910	0.15922393	0
2827807	0.15917389	0
3195172	0.15864617	0
3891391	0.1584194	0
2526401	0.15829201	2
2893369	0.15816748	2
2709962	0.15814078	0
2911467	0.15790705	0
3006050	0.15776026	0
2615375	0.15708886	0
3334646	0.156703	0
503388	0.15591699	0
3630144	0.15547694	0
2816880	0.15516151	0
3481807	0.15475063	0
2877789	0.15438335	2
2886329	0.15417482	0
3319903	0.1540796	0
2799006	0.15340918	0
3549451	0.15328978	0
3251532	0.1532079	0
3152734	0.1531239	2
2672220	0.15241598	0
3890744	0.15186016	0
2467409	0.15179937	0
3409401	0.15178826	0
3829827	0.15167844	0
3443570	0.1513056	0
3872153	0.15086575	0
3205375	0.15082748	0
3884537	0.15078841	0
3322441	0.14986224	0
3538583	0.14985737	0
2797382	0.14983359	0
3497044	0.14939596	0
1084250	0.1491137	0
3278957	0.14898148	0
3178029	0.14819492	0
3231647	0.14782521	0
2840751	0.14766566	0
1963326	0.14686917	0
3152188	0.14634466	0
3551767	0.14632255	0
3345222	0.14628595	0
3121722	0.14593548	0
2799007	0.14568835	0
3261597	0.14565627	0
3126768	0.14556488	0
3447652	0.14528443	0
2740016	0.14496455	0
2774585	0.14478685	0
3485489	0.1445795	0
3698053	0.1436573	0
3782506	0.14365478	0
2635124	0.14334823	0
3444223	0.14325047	0
3074288	0.14303604	0
3505772	0.14293838	0
3731174	0.14286532	0
3289782	0.14269333	0
3446054	0.14266545	0
2784984	0.14247605	0
2779295	0.14247555	0
1164415	0.14221387	0
3700773	0.14206399	0
2096525	0.14192182	0
3677928	0.14191653	0
3702368	0.14138642	0
3724136	0.14112046	0
2740095	0.14093708	0
2687830	0.14093591	0
3417704	0.14084081	0
3227341	0.14072466	0
3458412	0.14047909	0
3472229	0.14045934	0
3281022	0.14023152	0
3665773	0.14022143	0
2893321	0.14018568	0
3140077	0.14009792	0
3135503	0.13996461	0
3662093	0.13968058	0
3585484	0.13949707	0
2794498	0.13922822	0
2778135	0.13901602	0
3544059	0.13870846	0
3539048	0.13790402	0
3068105	0.1378572	0
3457841	0.13784017	0
2735733	0.13758138	0
1885437	0.13756634	0
3796684	0.13746877	0
3551928	0.1370709	0
2803981	0.1370024	0
3152170	0.13688113	0
2790127	0.13685423	2
3524466	0.13677724	0
2798987	0.13673832	0
3867854	0.13672	0
3493263	0.13667794	0
3758326	0.13665822	2
2806879	0.13648964	0
3841034	0.13636637	0
3161442	0.13624297	0
2771801	0.13611025	0
3180162	0.1355755	0
2982829	0.13553558	0
3595104	0.13531604	0
3849523	0.13518952	0
2780818	0.13515532	0
3170265	0.13511682	0
3349853	0.13505763	0
2852695	0.13481875	0
3652181	0.13476324	0
3342739	0.13466401	0
2496697	0.13465647	0
1942180	0.13456456	0
1160573	0.13443308	0
3228957	0.13437542	0
3329083	0.13435307	0
3232543	0.13433541	0
3327025	0.13425328	0
3837720	0.13424318	0
3590129	0.1341105	2
3662563	0.13357282	0
3206418	0.13324611	0
2906723	0.13318513	0
3630912	0.13313685	0
2629028	0.13310042	0
3663391	0.13291883	0
3658245	0.13286535	0
2733992	0.13274573	0
3687640	0.13244085	0
3276022	0.13206746	0
2896582	0.13186261	0
3600136	0.13168229	0
2941756	0.1315756	0
3034916	0.1311986	0
3627708	0.13099745	0
3416909	0.13095279	0
2625438	0.13086471	0
3538799	0.1306357	0
425582	0.13050061	0
3470580	0.13032898	0
3281960	0.13023539	0
3541931	0.13012667	0
3786287	0.12982628	0
3440856	0.12980436	0
3413594	0.1297701	1
1475558	0.12963828	0
2844755	0.12953116	0
3772877	0.12947223	0
3033063	0.12935746	0
2409363	0.12891124	0
3039604	0.12879093	0
3334801	0.12873115	0
3420763	0.12816578	0
3118317	0.12798424	0
3599400	0.12796988	0
2850843	0.12788843	0
3159937	0.12772891	0
3580304	0.12764588	0
2663437	0.12754996	0
2902079	0.12748004	0
3825978	0.1274114	0
3670993	0.12740938	0
2586628	0.12726815	0
2738504	0.12723935	0
1471781	0.12714683	0
3245400	0.12703368	0
2729906	0.1268533	0
3232603	0.12680246	0
3603060	0.12675707	0
3084169	0.1265918	0
3317824	0.12650168	0
3263074	0.12649375	0
3632031	0.12641959	0
3189389	0.12622224	0
2847873	0.12622215	0
3322929	0.12621124	0
3201580	0.12619722	0
3792613	0.12612921	0
3488881	0.126031	0
2567299	0.126005	0
3183620	0.12590644	0
3638300	0.12579133	0
2950013	0.12576646	0
3514494	0.1257298	0
2931430	0.12522402	0
2688232	0.12498954	0
3349957	0.124842644	0
3554543	0.1248002	0
3420628	0.12469682	0
3849624	0.12459938	0
2700615	0.12459066	0
3781197	0.12451459	0
3878040	0.124493755	0
2693867	0.12444687	1
3478231	0.12429392	0
3835761	0.12368185	0
2824875	0.12361742	0
3329082	0.12338611	0
3002912	0.12322988	0
3162536	0.12317243	0
2767156	0.12304783	0
3304619	0.122992	0
3510775	0.12278928	0
3571762	0.12209961	0
2736943	0.12205397	0
3460411	0.12203614	0
3464717	0.12195075	0
3234656	0.12177812	0
3518705	0.121690914	0
3592828	0.121590495	0
3616067	0.12154957	0
2238757	0.121461414	0
3841526	0.12133137	0
3315623	0.1212413	2
2246263	0.12111582	1
2756345	0.121076606	0
3104664	0.12087787	0
3615968	0.1208589	0
3852576	0.12082918	0
2366074	0.12077663	0
3785158	0.120695956	0
1458347	0.12054854	0
3104537	0.120404735	0
3589639	0.12038225	0
3626397	0.12021978	0
3737496	0.11991734	0
3443278	0.1197469	0
3800409	0.11967206	0
3017930	0.11961762	0
2649144	0.11948174	0
3215409	0.119242705	0
3793292	0.119223215	0
3538046	0.11916799	0
1482682	0.11908659	0
3064058	0.11907308	0
3605556	0.119066305	0
3625882	0.11904086	0
3795717	0.1190262	0
3401814	0.11901031	0
2842257	0.118909635	0
3784118	0.118884616	0
3542514	0.11883466	0
2726516	0.11881124	0
2941260	0.11880151	0
3857272	0.118768014	0
3419668	0.11865527	0
2691514	0.11833899	0
3699545	0.11795935	0
3194774	0.11793372	0
3852513	0.11777864	0
3246798	0.117703445	0
3701397	0.117498	0
2816295	0.11745244	0
3714741	0.11743926	0
3317002	0.117307216	0
3844458	0.11719426	0
3467867	0.11704013	0
2632988	0.11679015	0
2276236	0.11661746	0
2542998	0.11638344	0
2170449	0.11638276	1
2245957	0.11613401	0
3890466	0.11605622	0
2669046	0.1159332	0
3150702	0.11579302	0
1852683	0.115683176	0
3329100	0.115673825	0
3509401	0.11561663	0
3224453	0.11554202	0
2649923	0.11540968	0
3723462	0.11532385	0
3034062	0.11526945	0
3555834	0.11513327	0
3068572	0.11504599	0
3217846	0.115044564	0
3423660	0.11498854	0
2377328	0.11492864	0
3824738	0.11485262	0
1839760	0.11479383	0
3675404	0.11463132	0
2633017	0.11397557	0
3442164	0.11388718	0
2840941	0.11385882	0
3406278	0.113702595	0
3111041	0.11345878	0
3546090	0.1132935	0
3115637	0.11328759	0
3045108	0.11327636	0
3274729	0.11325183	0
3341380	0.11317507	0
2681169	0.112940416	0
3351987	0.112782426	0
3021899	0.11276032	0
3541113	0.11269709	0
2329657	0.11269313	0
3644746	0.11265566	0
3596663	0.11257156	0
3575672	0.11232868	0
3215216	0.112156205	0
1576315	0.112073846	0
3098415	0.11180912	0
3118137	0.111739814	0
3236166	0.11154845	0
3708850	0.11130248	0
2689473	0.11093146	0
3402108	0.11092809	0
3336903	0.11086692	0
3035542	0.1108516	1
3127149	0.11059937	0
3284113	0.11049956	0
2779317	0.11015608	0
3518717	0.11013028	0
3493804	0.11012877	0
3350181	0.11006034	0
1852906	0.109919	0
2783054	0.10991495	0
3291424	0.10985141	0
3200050	0.109803036	0
2898852	0.10978252	0
3724134	0.10968111	0
2700613	0.10959128	0
3893553	0.109519795	0
1464381	0.10943782	0
3751665	0.10931518	0
3546902	0.10898269	0
3245399	0.108871095	0
2941604	0.10881493	0
3556325	0.10875358	0
3529645	0.108752534	0
2998473	0.10860576	0
3341637	0.1084935	0
2952328	0.10849337	0
3612332	0.10826268	0
3004658	0.108188316	0
3407625	0.1080977	0
3653513	0.10808453	0
3699448	0.10783247	0
1434751	0.107821815	0
3284666	0.107685246	2
3412243	0.10765002	0
2840956	0.10746076	0
2665694	0.10745189	0
3390432	0.107362226	0
3818614	0.107353315	0
3039004	0.10731357	0
3474968	0.10724433	0
2887127	0.107182555	0
3053560	0.106928214	0
3424171	0.10687604	0
3504217	0.10682977	0
2991689	0.10668921	0
3262772	0.106656864	0
2808664	0.106646724	0
3354461	0.10637825	0
3816041	0.106370024	0
3631521	0.10623785	0
3573618	0.10618132	0
2954310	0.10609423	0
3177914	0.10607023	0
2873238	0.106069304	0
3132335	0.1060604	0
3285529	0.10601252	0
3817761	0.10594735	0
3022152	0.10588928	0
1550823	0.10579103	0
1183200	0.10573968	0
3477483	0.105677046	0
2607021	0.10555709	0
2556666	0.10555464	0
3228333	0.1054005	0
3579742	0.10535471	0
3369203	0.1053203	0
3337635	0.10524775	0
3323099	0.10524587	0
3596601	0.10520216	0
3652101	0.1049784	0
2206462	0.10478097	0
3137778	0.10476385	0
3337800	0.10444131	0
2693642	0.10435966	0
3034991	0.104220025	0
3693650	0.10417266	0
3084565	0.10406074	0
2873454	0.10401351	0
3656900	0.10376887	0
3784159	0.10339839	0
3206012	0.10330643	0
2813616	0.1032805	0
3299190	0.1031569	0
3135319	0.10312307	0
3721600	0.10298556	0
3734200	0.10293326	0
2826300	0.10282479	0
3823700	0.102760196	0
3129340	0.102721035	0
3520826	0.10268666	0
3572316	0.10226314	0
3533960	0.10224296	0
2949848	0.102238305	0
3880734	0.10207126	0
3722288	0.10197209	0
3115870	0.101911195	0
2997766	0.101881966	0
2732452	0.10170568	1
2900126	0.10156712	0
2833861	0.10149024	0
3320427	0.101405144	0
3014834	0.10130801	0
2674451	0.1010009	0
2803809	0.10098764	0
2964705	0.10093448	0
2721938	0.100920714	0
2752797	0.10091822	0
3015729	0.10085513	0
2729474	0.10071775	0
3830831	0.10054624	0
3760182	0.1004699	0
3874550	0.10014992	0
1156909	0.10013877	2
1868024	0.10007074	0
3732591	0.10000517	0
3109374	0.099991575	0
2785780	0.099933155	0
1502153	0.099792935	0
3208205	0.09970665	0
3828623	0.09965278	0
3522130	0.09953617	0
3800735	0.09944068	0
2637293	0.09940714	0
2775859	0.09939877	0
3675313	0.09923589	0
3771473	0.099229015	0
3407750	0.09917329	0
2206511	0.09917298	0
2959221	0.09910008	0
3621635	0.09907999	0
2902432	0.09905999	0
416478	0.09905677	0
3369119	0.099034354	0
3625007	0.09891259	0
3648569	0.09889718	0
2717439	0.098833755	0
3622013	0.09877183	0
2632782	0.09875753	0
2735164	0.09838552	0
3889039	0.09834614	0
3626688	0.098345585	0
3572695	0.09834306	0
3663595	0.098318584	0
2952298	0.09811407	0
2829187	0.098112114	0
3504917	0.098034754	0
3162761	0.0979744	0
3054653	0.09785483	0
3544370	0.097710855	0
3090653	0.0973733	1
3139886	0.097271375	0
3180493	0.09723095	0
2678139	0.09720402	0
2726499	0.097149484	0
3825272	0.0971362	0
3603128	0.09707809	0
3445146	0.09685089	0
3772255	0.09658044	0
3688388	0.096501336	0
1464384	0.09647423	0
3807990	0.096312664	0
2846342	0.0962961	0
3781147	0.096261695	0
3439243	0.09621433	0
1177974	0.09597066	0
2291039	0.095917694	0
3589643	0.09590631	0
1297576	0.09585791	0
3616209	0.09581763	0
3094252	0.095685	0
1579223	0.09563473	0
3519258	0.09538404	0
3066556	0.095264904	0
3341635	0.09521492	0
1524788	0.09502746	0
2719199	0.09500049	0
3771225	0.09499284	0
2621154	0.09496016	0
3490800	0.09495493	0
2637283	0.09483848	0
3486932	0.09471157	0
2733993	0.0946251	0
3599577	0.09440816	0
2931480	0.09440059	0
3573492	0.09411716	0
3497297	0.09410117	0
3239630	0.09393667	0
2782156	0.09385577	0
2770545	0.09383363	0
1459933	0.09381407	0
3637087	0.09376537	0
3628264	0.093675405	0
3777375	0.09355249	0
3002897	0.09350909	0
3318902	0.09348749	0
3002374	0.09341273	0
2414821	0.093393795	0
3469372	0.09319081	0
3139259	0.09317993	0
3674303	0.09312234	0
2809019	0.09312168	0
3109786	0.092942245	0
3615913	0.09288278	0
3005773	0.092852026	0
2910290	0.092832185	0
3219299	0.092724346	0
3275526	0.09269232	0
3275841	0.09268513	0
3019032	0.09265105	0
2911723	0.09254821	0
3830194	0.09251512	0
1781429	0.09245607	0
3058012	0.09242318	0
2876172	0.09234488	0
3250343	0.09231699	0
3088014	0.09216566	0
2464767	0.09213149	0
2813127	0.0921016	0
3076426	0.0919544	0
2658824	0.09186644	0
3220059	0.09186605	0
3252812	0.09166947	0
3487759	0.09164978	0
3687590	0.09124316	0
2668620	0.09110492	0
2394342	0.091071755	0
3876830	0.091049	0
3463786	0.0909812	0
3163221	0.09086803	0
2687673	0.0908229	0
2845791	0.09080033	0
3212703	0.090750694	2
2726523	0.09069865	0
3156547	0.09068913	0
3599538	0.09068685	0
3375077	0.09056083	0
3177920	0.0905595	0
3154349	0.090527855	0
3534160	0.09050692	2
2691805	0.0903437	0
2136589	0.090295106	0
3354931	0.09029262	0
3832880	0.09000626	0
2374768	0.089922756	0
2964744	0.08988647	0
3119976	0.08976352	0
2727116	0.0894262	0
3695769	0.08923178	0
3813202	0.0891059	0
3195175	0.08909904	0
3301796	0.08903292	0
3808856	0.088995144	0
3426467	0.08897902	0
3300079	0.08892765	0
3591276	0.08881925	0
3625184	0.08880896	0
2861023	0.088753924	0
3098373	0.088641286	0
3351739	0.08846438	0
3565913	0.08839704	0
3665658	0.088334486	0
3232565	0.08803892	0
3637085	0.087959416	0
2667516	0.08781447	0
3343683	0.08778936	0
3619047	0.08762582	0
2936323	0.087596096	0
3743381	0.08745387	0
2722022	0.08742048	0
3847228	0.087252654	0
3376648	0.08706193	0
2850188	0.08701059	0
3399391	0.086927414	0
3548821	0.086677745	0
535567	0.08661378	0
3519638	0.08641451	0
3589485	0.08630191	0
3558714	0.0862582	0
3461428	0.086002655	0
3354396	0.08573918	0
2040151	0.0857211	0
3544609	0.0856809	0
156660	0.08566191	0
3848519	0.08554342	0
2195633	0.0854099	0
3485663	0.08537969	0
3701132	0.08531225	0
3766205	0.08524107	0
3533144	0.085154496	0
3387609	0.08515406	0
3348051	0.085076205	0
1434757	0.08505697	0
3586449	0.085037574	0
2771822	0.084989086	0
3288749	0.08497631	0
2871786	0.084951475	0
3034976	0.08494327	0
3160575	0.08481381	0
2841824	0.0848088	0
2783055	0.08438994	0
3517619	0.08436348	0
2957103	0.08435537	0
3480806	0.08380207	0
3415761	0.08369845	0
3662569	0.08361354	0
2150975	0.08361132	0
3607983	0.08357795	0
3585487	0.08350531	0
3056414	0.083480895	0
3219266	0.08343977	0
2887037	0.08335703	0
3206356	0.08331562	0
3327028	0.08328613	0
3543206	0.08321116	0
3446131	0.08317272	0
2293968	0.083086275	0
3724088	0.082933314	0
3504916	0.08273175	0
3807844	0.08264076	0
3692797	0.08255542	0
1553435	0.08244516	0
3637516	0.08218306	0
2857245	0.082131095	0
3517424	0.08185373	0
3671671	0.08184065	0
3484577	0.08164189	0
3784477	0.08150968	0
3778792	0.08147812	0
3088918	0.08140589	0
2880285	0.08140355	0
2650972	0.0812199	0
3389959	0.0811399	0
3424774	0.08109585	0
2670825	0.080789626	0
3891390	0.08073752	0
3014791	0.080655485	0
1847446	0.08063671	0
3517804	0.08038442	0
2613406	0.07969826	0
2980897	0.0796117	0
1994671	0.07943167	0
2267487	0.07925607	0
3659120	0.079147026	0
3429466	0.078933224	0
3667004	0.0784161	0
2923627	0.07840703	0
3848807	0.07835173	0
3321530	0.07816394	0
2797018	0.078157045	0
2856383	0.077755876	0
3623109	0.077606596	0
3175046	0.07758078	0
3117738	0.07757323	0
3419918	0.07756159	0
2659480	0.07752028	0
3318896	0.077518344	0
3354554	0.07750456	0
3273691	0.07736692	0
3434253	0.07735135	0
3420510	0.07714843	0
3439359	0.07708625	0
2837179	0.076862626	0
3189176	0.07664795	0
3622858	0.076623745	0
2939518	0.0763817	0
3672160	0.07635874	0
3665121	0.0763368	0
3490506	0.07619193	0
2687807	0.07587849	0
3470992	0.07585263	0
2807536	0.07580559	0
3590957	0.07559403	0
3683498	0.07552876	0
3797604	0.0755025	0
3836304	0.075476095	0
1831475	0.07535626	0
2701435	0.07535016	0
3221140	0.075243734	0
514719	0.0747813	0
3194748	0.07448922	0
3878887	0.07424545	0
3608083	0.0741197	0
2790130	0.074062474	0
3263479	0.073980935	0
3582163	0.07388637	0
3021845	0.07380992	0
3738549	0.07377206	0
3584557	0.073746085	0
3502481	0.07373374	0
3015647	0.073613845	0
3465012	0.07332139	0
2662798	0.07331668	0
3366323	0.07327344	0
3123551	0.07298584	0
1266394	0.07294642	0
2694245	0.0729456	0
2945662	0.072775364	0
2921515	0.07275387	0
3307210	0.07265293	0
3128056	0.07253369	0
3585471	0.07247523	0
3561230	0.07240085	0
3174128	0.072388805	0
2698846	0.07203677	0
2913645	0.07164234	0
2266719	0.07163397	0
3334647	0.071621306	0
3438422	0.07153817	0
3634249	0.07142163	0
2841416	0.071394615	0
3459969	0.07138864	0
3175325	0.071367174	0
3659912	0.071352564	0
3759329	0.07119779	0
2410251	0.07101592	0
2730282	0.070940755	0
3702343	0.07091159	0
3806508	0.070905365	0
3094010	0.07088459	0
3594901	0.070875995	0
3204303	0.070784	0
3114552	0.0706994	0
2660514	0.07062366	0
3163528	0.070270546	0
1090580	0.07025335	0
1821330	0.07019642	0
3112414	0.070131585	0
2816679	0.07010014	0
3395409	0.06995077	0
3136102	0.06993642	0
3602671	0.0698739	0
3539056	0.06978139	0
3247766	0.06972725	0
2888895	0.06955706	0
1764009	0.0694604	0
3648447	0.06932945	0
3282214	0.06923414	0
3843572	0.068819106	0
3702112	0.06868953	0
3565924	0.06865182	0
3112241	0.06848354	0
2908876	0.068452194	0
3206223	0.06831762	0
3242609	0.06815203	0
3888614	0.06783865	0
3522322	0.06774711	0
2566579	0.06772795	0
1459932	0.06750161	0
3249339	0.06741568	0
3820356	0.06680473	0
2797765	0.06641125	0
3658965	0.06620981	0
3339058	0.06612021	0
3499207	0.06605102	0
3407152	0.065752596	0
3601170	0.06565114	0
2949813	0.06561717	0
2526403	0.06530941	0
3749176	0.06516331	0
3637815	0.0650833	0
1175023	0.065025836	0
2868789	0.064870335	0
2682614	0.064332366	0
3409109	0.06424761	0
3843590	0.06417536	0
3701927	0.06408358	0
3092415	0.06406312	0
3424782	0.06388615	0
2687815	0.06386649	0
1334206	0.06368315	0
3110960	0.063647695	0
3708702	0.06361911	0
3225371	0.06352188	0
3157155	0.06333759	0
3369898	0.06306624	0
3214188	0.06288175	0
3872692	0.06270244	0
3827008	0.06258766	0
3808857	0.062418632	0
2687571	0.06238033	0
3537672	0.062338416	0
3511774	0.06227974	0
1866232	0.06220317	0
3286784	0.061755538	0
2790124	0.06161088	0
1166581	0.06151714	0
3294731	0.061450996	0
3585810	0.061449412	0
3478176	0.061397687	0
2910374	0.06111219	0
3834322	0.061110932	0
2828472	0.061057486	0
2881064	0.061054997	0
3878101	0.060824234	0
3644066	0.060509693	0
3621548	0.060358252	0
3023866	0.060255684	0
3689637	0.060227133	0
3561184	0.06010972	2
3407773	0.06001232	0
3358238	0.059783563	0
3569642	0.059717115	0
2663564	0.059692957	0
2732450	0.05945954	0
1310628	0.059326727	0
3827461	0.059286267	0
3509063	0.05900335	0
3552552	0.058777258	0
3162801	0.058675386	0
3868076	0.05844137	0
3123632	0.058348462	0
3717729	0.058115527	0
3836300	0.058106482	0
3204632	0.058102887	0
3294361	0.057980895	0
2658740	0.057771042	0
3359712	0.057616837	0
3474918	0.05680528	0
3519597	0.05672485	0
3770042	0.05657871	0
2661248	0.05646232	0
2908827	0.056461472	0
3792693	0.05639485	0
3750892	0.05637488	0
3036577	0.055906188	0
3572414	0.055855107	0
3651322	0.05579765	0
3699943	0.055687416	0
3102616	0.055583492	0
2449160	0.055520177	0
2022650	0.05544633	0
2974205	0.055234514	0
3397234	0.054809567	0
3213723	0.05480575	0
3120245	0.05469337	0
3547849	0.054497894	0
3350425	0.054440275	0
3254655	0.054102752	0
2727312	0.053865336	0
3057594	0.053852193	2
3664633	0.053730134	0
3507913	0.053641845	0
3258191	0.053601775	0
2241773	0.053488955	0
2850309	0.053405713	0
2659484	0.05335594	0
1379641	0.05331629	0
3485560	0.053251944	0
3514400	0.053203616	0
3267656	0.052993197	0
2137097	0.052916095	0
3590354	0.052442797	0
1586195	0.052284908	0
2760722	0.051805157	0
3055045	0.051770687	0
3465544	0.051717993	0
3772322	0.05169136	0
3875984	0.05166062	0
3888619	0.051395535	0
1280401	0.051188126	0
3303515	0.051177997	0
3782012	0.051165897	0
3748667	0.051127423	0
3381378	0.050977234	0
3301476	0.0509603	0
3880170	0.050867174	0
2659366	0.05084459	0
3263482	0.050635785	0
3847674	0.05053556	0
1664556	0.05043092	0
2600291	0.050384875	0
3127748	0.050273873	0
3056714	0.050139707	0
3359777	0.05000046	0
3385619	0.04994748	0
2635376	0.049430344	0
3512708	0.04917342	0
3276805	0.049125902	0
3694081	0.04909005	0
2584629	0.049089056	0
3544592	0.04892642	0
3632495	0.0489119	0
3741390	0.04841893	0
3352056	0.048282225	0
3891404	0.04810053	0
2132017	0.048079688	0
1892556	0.047854114	0
2822906	0.047350496	0
3845691	0.047189996	0
3164621	0.04711295	0
2908436	0.04711288	0
3411439	0.046947766	0
3798364	0.04690531	0
2128347	0.04649842	0
3263273	0.04616397	0
2732466	0.046154264	0
3616859	0.04613247	0
2527496	0.0461018	0
3259122	0.045671944	0
3715267	0.045638792	0
3609741	0.045635376	0
1592487	0.045576993	0
3054995	0.045294523	0
3776825	0.04459027	0
3645951	0.04454534	0
2244596	0.04442866	0
2107835	0.044184513	0
3633068	0.04387922	0
2111548	0.043643188	0
3872524	0.043635152	0
3115843	0.043429073	0
3020337	0.042726383	0
2999724	0.042255666	0
3633266	0.042123303	0
3702351	0.041339952	0
3264882	0.040837225	0
3452149	0.040069032	0
2224981	0.039860252	0
2962781	0.039785553	0
3610109	0.039209608	0
2789077	0.0388368	0
3545138	0.03861632	0
3853439	0.03849414	0
3660999	0.038342845	0
3357283	0.038299073	0
3358146	0.038287636	0
1192792	0.03795079	0
2443007	0.037888505	0
3290042	0.037815634	0
3513025	0.037210997	0
2131138	0.037004873	0
3414011	0.03687654	0
3290813	0.036586933	0
3663351	0.036557786	0
2631757	0.036382064	0
137603	0.03628235	0
2180272	0.035723954	0
2737759	0.0355123	0
2191351	0.034636054	0
3282976	0.0337075	0
3541217	0.033370823	0
3228668	0.033209734	0
2120060	0.03318248	0
1568587	0.032945972	0
2011142	0.032806624	0
2635975	0.032804888	0
3015243	0.03255312	0
3714961	0.03222584	0
3000816	0.03203155	0
2136498	0.03188873	0
3376483	0.031834863	0
3064252	0.031632416	0
2124978	0.031386968	0
2640782	0.031155162	0
1978022	0.030505057	0
2213763	0.030300096	0
3001171	0.03028633	0
1852285	0.03025321	0
3882597	0.03015732	0
1784589	0.029215187	0
2447967	0.02872168	0
3461711	0.028306779	0
3826802	0.028221156	0
2139427	0.028194774	0
2071155	0.02590863	0
2071126	0.025662338	0
2008933	0.025414912	0
3015242	0.025341041	0
2953660	0.024894435	0
2366155	0.0248206	0
3451631	0.024461515	0
3452297	0.0240694	0
3809969	0.023479285	0
3451952	0.023310995	0
3722376	0.023194158	0
3461421	0.022364296	0
2591536	0.02186418	0
2578976	0.02185886	0
2141139	0.021377457	0
2448089	0.02137065	0
3824743	0.021117222	0
2010645	0.020950546	0
3013186	0.020697866	0
2448492	0.018853271	0
2596461	0.017019352	0
2631744	0.016541213	0
2074192	0.015716476	0
2672469	0.015278203	0
2247276	0.014260529	0
1242033	0.0134371985	0
2007922	0.011398695	0
2073913	0.009974073	0
2384782	0.0076078074	0
2384340	0.0075645614	0
2385968	0.0075645614	0
2070990	0.007102289	0
2071006	0.0069818506	0
2008536	0.006380489	0
2007666	0.006306786	0
2712529	0.0054974467	0
2117940	0.0048516155	0
3452219	0.0046121827	0
2384813	0.0022173396	0
2010004	0.0018775768	0
2008297	0.0017909374	0
2073818	0.0012695809	0
2071361	0.0012517179	0
1977684	0.0005165793	0
