pmcid	score	relevancy
3463068	0.12010615	0
2803864	0.12002393	0
3229010	0.11991558	0
3296432	0.119860284	0
3114312	0.11942085	1
2761388	0.11940777	0
2799006	0.11884907	0
2745137	0.118805006	0
3713559	0.11875713	0
3666207	0.118692555	0
3650297	0.11863041	0
2805656	0.11836764	1
2923106	0.11804316	0
3663595	0.117975645	0
3777757	0.117828734	1
2851121	0.11750468	0
3400887	0.11741221	0
3885848	0.11729442	0
3790330	0.117261596	0
156662	0.117082015	0
3783713	0.116865695	0
3880166	0.11685152	0
395832	0.116642356	0
3451906	0.116626106	0
3080591	0.11657205	0
2935134	0.11654227	1
3670882	0.116505444	0
3278954	0.116373286	0
3547238	0.11632933	0
3712269	0.116297685	0
3616987	0.116199	0
3034675	0.11613853	0
3180639	0.11613562	0
3852134	0.11602905	0
3632177	0.11600295	0
3653219	0.11581179	0
3690066	0.1157196	1
3710245	0.115718834	0
2729252	0.115713894	0
3641437	0.1155913	1
3215703	0.115589015	0
3674470	0.11530173	0
2625348	0.11527723	0
3705694	0.11523418	0
2063499	0.11491672	1
3136152	0.1148696	0
3855257	0.11483353	0
3843918	0.11478451	0
3876531	0.11470408	0
3141457	0.114378124	0
1769396	0.114287384	0
3441877	0.11411371	0
3488881	0.11408188	0
3740609	0.11396761	0
3139986	0.11385693	0
2862150	0.113677524	0
3305603	0.11341095	0
3745928	0.11324023	1
1472097	0.113236584	1
2799007	0.11319399	0
3599047	0.11317768	0
3045998	0.11313243	0
3389956	0.112741165	1
544193	0.11267869	0
2754980	0.112534106	0
3417940	0.11240245	0
2569194	0.11240095	0
3809434	0.1123236	2
3476995	0.112298094	0
3074328	0.11217983	0
1448174	0.11213426	0
2688502	0.111974165	0
3198048	0.11193447	0
3604222	0.11168962	0
543470	0.11167764	0
3443736	0.111675255	1
2045659	0.11158739	0
3848950	0.11143081	0
2496697	0.11128767	1
2798987	0.11112534	0
3111425	0.11091124	0
3159363	0.11088776	0
2854923	0.11054942	0
3437303	0.110474125	0
3691508	0.11040436	0
3695255	0.110174626	0
3227341	0.11015343	0
3740602	0.110128485	0
521495	0.11012356	0
3516242	0.10982217	0
3153780	0.10976856	0
2690062	0.109689124	0
3139355	0.10968405	0
3279725	0.10955247	0
3680202	0.10942762	0
3615955	0.109366275	0
3531319	0.109355524	0
2956576	0.10934321	0
3717660	0.10932475	0
3797241	0.10928463	0
3546039	0.10903527	0
3134920	0.10900227	0
3731552	0.10900088	0
3552547	0.108979076	0
3488901	0.108950734	0
3892077	0.108892456	0
3866073	0.108891584	0
3236447	0.10888066	0
3701489	0.10883672	0
1198251	0.10883191	0
3019363	0.108797625	0
3170124	0.10866305	0
3394723	0.10853265	0
3290976	0.108502686	0
3524677	0.108426094	0
2804722	0.10838366	0
3599156	0.10800719	0
3835514	0.10788565	0
3884562	0.10764622	0
2987895	0.10762773	0
3031991	0.10753806	1
3313143	0.10749955	0
3501646	0.10748128	0
3741947	0.10719277	0
2838839	0.10719253	0
2777147	0.10715156	0
3110420	0.10713382	0
3470100	0.10704851	0
3756167	0.106974445	0
3459527	0.106930755	1
3728519	0.106876686	0
3673187	0.10680694	0
2828440	0.10676109	2
3469804	0.10666817	0
2262920	0.10662949	0
3503740	0.10636896	0
2832893	0.106319316	0
3432563	0.10620893	0
3098158	0.10613566	0
1420328	0.10581557	0
2678982	0.10569167	0
280681	0.10565746	0
2622752	0.10554451	0
3537269	0.10549641	0
3556292	0.10549125	0
1805747	0.10545189	0
2924510	0.105449095	0
3671015	0.10542467	0
3290897	0.105183505	0
3851743	0.10501625	0
3438718	0.105013505	0
3841600	0.10498883	1
3159366	0.10497137	1
3812560	0.104848646	0
1526712	0.10477492	0
3671552	0.10468688	0
1471781	0.10461915	1
1522014	0.10457811	1
2753304	0.10457694	0
3114370	0.10456555	1
3395851	0.104543455	0
3117602	0.1045253	0
3228382	0.10450474	0
2810578	0.104497515	0
3858701	0.10439388	0
3748825	0.104352325	0
2390579	0.10430574	1
3658225	0.104291245	0
3792617	0.10423785	0
3396049	0.10404532	0
3713842	0.10391453	0
3218969	0.10368246	0
3148997	0.10344961	0
3724138	0.103378564	0
3181584	0.103356265	0
2923795	0.10318747	1
3523803	0.103094906	0
2745874	0.10298172	0
3556748	0.102971025	0
2736519	0.10291333	0
2957285	0.10282761	0
3750229	0.10278611	0
3201058	0.10272793	0
3866572	0.10269886	0
3545187	0.10267469	0
3213725	0.10261407	0
3006373	0.1025186	0
3679720	0.10238278	0
2771980	0.10229294	0
3413305	0.10224827	0
3227410	0.10218715	0
2366074	0.1021628	0
1079964	0.10191789	0
3291889	0.10189106	0
2426706	0.101854414	1
3205509	0.10177982	0
2998524	0.1016858	0
3444317	0.1016758	0
3713305	0.10166343	0
3441662	0.101611726	0
3339374	0.1015979	0
2966588	0.1015595	0
3012456	0.1015353	0
2761173	0.10149954	0
3876502	0.10143814	0
2952111	0.10132644	0
3101765	0.101285025	0
3793323	0.10127329	0
2703209	0.10124269	0
3134427	0.10114964	0
3423753	0.101102576	0
3469334	0.10100916	0
3516513	0.10092361	0
3498871	0.10083513	0
3614649	0.10079599	0
2643119	0.10078228	0
2936441	0.10071614	0
3788026	0.100604385	0
3863848	0.100568295	0
2377328	0.10044865	0
3078275	0.10044248	0
3524783	0.10034643	0
3393871	0.10030153	0
2867806	0.10019614	0
3198659	0.100194	0
2823148	0.100188695	1
2915602	0.10015605	0
1318453	0.10015471	0
3181592	0.1000994	0
3163487	0.100030735	0
3574792	0.09994784	0
3289851	0.0998592	0
3630062	0.099753305	0
3417907	0.09967153	0
3705677	0.09965348	0
3285752	0.09958751	0
3284669	0.09948485	0
2268108	0.099287875	0
3189875	0.099089324	0
2909783	0.09903125	1
3752432	0.099030316	0
3601985	0.0990115	1
1592308	0.09898244	0
2974906	0.09897347	0
3557002	0.098956525	0
3361242	0.09894921	0
3085972	0.09881389	0
2769272	0.09875005	0
3639017	0.09871844	0
2769363	0.09868349	1
3745087	0.09868103	0
3420418	0.09849721	0
3859040	0.0984939	0
3877750	0.09849349	2
3260467	0.098488145	0
3846115	0.098448716	0
3628672	0.09844165	0
3160876	0.09843026	0
3698942	0.098353684	0
3517529	0.09832707	0
3822405	0.09819166	0
3419863	0.098048136	0
3887575	0.09800552	0
3829702	0.097986184	0
3571593	0.09794378	0
3349490	0.09785172	0
3616118	0.09784753	0
3482561	0.09784684	0
3852970	0.09771944	0
3690068	0.09764628	0
3700939	0.09725619	1
3410057	0.097246096	0
3524458	0.09722443	0
3307233	0.09707486	0
3851981	0.09705273	0
3878578	0.096949175	1
2918322	0.09686263	0
3735482	0.09683789	0
3587913	0.096832946	0
3644056	0.096786335	0
3869913	0.09669577	1
3880218	0.09653018	0
2627525	0.09649391	1
3693727	0.09629413	0
3047849	0.0961578	1
3556306	0.09609697	0
2884448	0.09608427	1
2714576	0.096022926	0
2767145	0.09601824	0
3161215	0.095981225	0
3649448	0.09596066	0
3357616	0.09595077	0
2725276	0.09591667	0
3836928	0.095841	1
3827460	0.09576442	0
3706228	0.095534965	0
2628085	0.09550306	0
3433121	0.09547014	1
3220246	0.09539187	0
2859367	0.095270485	0
3395961	0.09520277	0
2648045	0.09516402	0
3814086	0.09515266	0
3813813	0.09499506	1
3175192	0.09487203	0
2913563	0.0947901	0
3462752	0.09474037	0
3821435	0.09470555	1
2850182	0.09467898	0
3037215	0.094654694	0
3704936	0.094595544	1
3793580	0.09459107	0
3639158	0.09456372	0
3760449	0.094550006	0
3779797	0.09451258	0
3298966	0.094423205	0
3276451	0.094410755	0
3200327	0.09438156	0
3507127	0.09436976	0
3788258	0.09433288	0
3750721	0.09426855	0
3833489	0.09412794	0
3402118	0.09406189	0
3113028	0.09399147	0
2648945	0.09388618	1
3583747	0.09383748	0
1679798	0.09375694	0
2650678	0.0936499	0
3765719	0.09349088	0
3123554	0.09340699	0
3038943	0.09338107	0
3679758	0.0933474	0
3884537	0.09330895	0
3181626	0.09325923	2
3553161	0.09324933	0
3544320	0.09318949	1
3038404	0.09308416	0
3878102	0.09304923	0
1475565	0.09286118	1
3733039	0.09279368	0
3359784	0.092742816	0
3096919	0.0926667	0
3407781	0.092551015	0
3748500	0.09248145	0
548267	0.092297465	0
3698102	0.09219422	0
2791759	0.09209885	0
3339080	0.09208912	0
2830197	0.09202614	0
3269387	0.09195037	0
3060136	0.09183283	0
3724306	0.09183104	0
3573542	0.09183071	0
3577473	0.09172106	0
3307435	0.09167814	0
3087248	0.09166657	1
3537198	0.091663666	0
2642757	0.0916029	0
3454808	0.09148921	0
2981764	0.09141943	0
3430499	0.09134853	0
2893429	0.09131008	0
2802381	0.091309674	0
3476906	0.09129155	0
3663333	0.091181226	0
3615916	0.091131285	0
3660129	0.091067284	0
3113177	0.09106147	0
2738332	0.09100353	0
2630300	0.09099749	0
3389848	0.09093882	2
3871835	0.09092063	0
3756617	0.09089795	0
2743353	0.090823695	0
137370	0.09080217	1
3004541	0.09078619	0
2901793	0.09070604	0
2989502	0.090571515	0
3215148	0.09052598	0
3038407	0.09050382	0
2682448	0.090281285	0
3102610	0.090270236	0
3131514	0.09023235	0
3322929	0.090224065	0
3137826	0.090175696	0
3836550	0.09013805	0
3700151	0.09009643	0
3556859	0.09003437	0
3750555	0.08998474	0
3162699	0.089930534	0
1964804	0.08989517	0
2586631	0.08985787	0
3420767	0.08972473	0
3525316	0.089711234	0
2705356	0.08966099	0
2600302	0.089654595	0
1693923	0.08964422	0
3889079	0.089547165	0
3036638	0.08952071	1
3201016	0.08950758	0
3570325	0.08949967	0
3602089	0.089415334	0
3058023	0.089410685	0
1253729	0.08939767	0
3491032	0.0893919	0
1382265	0.08936742	1
3503276	0.0892756	0
2984407	0.08925705	0
3866008	0.08915852	0
3168092	0.08912519	0
1236946	0.089119405	1
3663347	0.08907188	0
1343591	0.08905146	0
3017962	0.0889645	0
3318771	0.088681236	0
3637136	0.08863831	0
1247497	0.08852018	0
3321668	0.08851926	0
3161475	0.08844146	0
2938301	0.08838421	0
2880803	0.08829879	1
2440744	0.088288434	0
1564177	0.08810696	0
2413103	0.08802735	0
2837231	0.088000074	0
3328165	0.08796057	0
3375793	0.0879565	0
3003788	0.08788186	0
3402100	0.0878788	0
3602099	0.08780964	0
3834551	0.087773986	0
3444223	0.087751344	0
3326248	0.087747976	1
3409625	0.08773113	0
2605759	0.08771555	0
3147136	0.08755936	0
3705681	0.08753198	0
3415800	0.08748952	0
3205552	0.08748033	0
3573792	0.087479055	1
2764381	0.08735058	0
3083990	0.08733583	0
3388290	0.08709714	0
3505509	0.086996734	0
3549450	0.08699645	0
2483922	0.086987644	0
37406	0.08697617	0
3673351	0.08687803	0
3021828	0.086815126	1
3779461	0.08679074	0
3087163	0.08669539	1
3402151	0.08666222	0
3681660	0.086629055	0
3554226	0.086619385	0
2503999	0.0864811	0
2867991	0.08638008	0
2775026	0.08635956	1
3377020	0.086356185	0
3373100	0.08628934	0
3088707	0.08628753	0
2690068	0.08612873	0
3429774	0.08604431	0
2627996	0.08601929	0
3530520	0.085885085	0
2259255	0.085785925	0
2946581	0.08578164	0
3309376	0.085680634	0
3821221	0.08567936	0
3573493	0.08566049	0
3214823	0.08561953	0
3532909	0.08561057	0
3253774	0.085428424	0
2374629	0.08540018	0
3407750	0.08536237	0
3132359	0.08534152	0
3542921	0.085310504	1
3276779	0.085220635	0
3122994	0.08518232	0
3493005	0.08511006	0
3667233	0.085094795	0
3181586	0.08496925	0
3833507	0.08480846	0
3517315	0.08473462	0
3837243	0.08472423	0
3514997	0.08470403	0
2825652	0.084627464	0
2441433	0.084559344	0
2932730	0.08455282	0
3284420	0.084551364	0
3100265	0.084406324	0
2687896	0.084400736	1
2902496	0.08428783	1
3392841	0.08412418	0
2779365	0.08408504	0
2672049	0.08401921	0
1513525	0.083938785	1
3011363	0.08377485	0
3741533	0.08361581	0
3246434	0.0835659	0
2234474	0.083457395	0
3684111	0.083403036	0
3438403	0.08331791	0
3538612	0.0832875	0
2868816	0.08328141	0
3353628	0.08327687	0
2700599	0.08325893	0
2967260	0.08325487	0
3099065	0.08320783	0
3293057	0.08317172	0
3480649	0.0831645	0
3342800	0.083153546	0
2612016	0.08313884	0
2672072	0.083129846	0
3542887	0.08311767	0
2245974	0.08307073	0
2639568	0.08300348	0
3458412	0.08299917	0
3884541	0.08289499	0
3063409	0.08285224	1
3503657	0.08259419	0
3106393	0.08247422	1
3665126	0.08246608	0
3109418	0.08242542	0
2596117	0.08242332	0
2559826	0.08237252	1
3746176	0.0822871	0
3200035	0.08224219	0
1088250	0.08215921	0
3820257	0.08212981	0
3241343	0.08208722	0
3136022	0.08194262	0
1914302	0.08193067	0
2536180	0.08187282	0
3622376	0.081853	0
2254469	0.08167523	0
3265993	0.08165811	0
3231973	0.081630774	0
3542555	0.0816104	1
3517525	0.08152695	0
3170346	0.08147146	0
1097737	0.08140549	1
3754944	0.08135745	0
2984347	0.08135377	0
3245388	0.081346475	0
549194	0.0813165	0
3290011	0.08125102	1
3658262	0.0810936	0
2621140	0.08107362	0
2596774	0.08106054	0
3289869	0.08102985	0
3517768	0.08086801	0
3273373	0.080832586	0
2690077	0.080713935	0
3632179	0.08062204	0
1183193	0.08055549	0
2896339	0.08053067	0
3664318	0.08026898	0
2934421	0.080238886	0
3669557	0.080146566	0
2803884	0.07963146	0
3879218	0.07961675	0
3294406	0.07949731	0
3283200	0.07935549	0
3847352	0.07931581	0
3603620	0.07927273	0
3716027	0.079216085	0
3182009	0.07911664	0
3849445	0.07908394	0
3787892	0.0790456	0
3145557	0.07903789	1
3130360	0.07903253	1
3030032	0.079029255	0
3542952	0.07880257	0
3743592	0.078782625	0
1779609	0.0786762	0
2921346	0.0785634	0
2972754	0.07854104	0
3590222	0.078399874	0
3833552	0.07837272	0
3064241	0.07831418	0
2613898	0.078313	0
3310834	0.07830907	1
3842624	0.0782609	0
2503996	0.07821558	0
2500027	0.07819723	0
2783161	0.078076236	1
3282669	0.07807128	1
3261492	0.07804345	0
3483767	0.077972725	0
3710154	0.07797238	0
3559281	0.07796021	0
3724297	0.077958666	1
2767133	0.07792954	1
3312078	0.07786751	0
2837179	0.07783853	0
3226158	0.07783245	0
3846152	0.07782295	0
3517532	0.07778743	0
1804268	0.07777573	0
1794449	0.077718526	1
2807031	0.07762715	0
3296662	0.07761921	0
3767904	0.077575184	0
3530861	0.0775581	0
3617131	0.07730589	0
2996132	0.07726721	0
3864400	0.07723459	0
3740606	0.077203885	0
3477076	0.07714581	0
3137828	0.07710229	1
3182011	0.07709172	0
3599613	0.07709131	0
3349960	0.07692601	0
3533522	0.07679849	0
3436712	0.076699145	0
3218759	0.07663735	0
1088249	0.07658643	0
3536615	0.07652993	1
3546438	0.07643658	1
3894550	0.076253705	0
2568959	0.076238126	0
3420375	0.07622039	0
2515304	0.07620832	0
3306757	0.07609447	0
2868875	0.07595662	0
3247680	0.075954154	0
2783048	0.07591529	1
3639698	0.075911745	0
1468404	0.075871244	0
3206663	0.07584007	0
3490471	0.07581453	0
2661253	0.07578052	0
3253412	0.075725354	0
2656964	0.07570988	0
3439771	0.07566996	1
2630722	0.07566071	0
3874838	0.07557968	0
3726300	0.075570166	0
2740203	0.07556375	0
2769317	0.07551321	0
2873276	0.07548214	0
3563045	0.075481996	0
2738482	0.075253546	0
2838368	0.07523373	2
3676336	0.075215675	0
3845239	0.0751873	1
3544661	0.075157	0
3512331	0.075156525	0
3220250	0.075150445	2
3385694	0.07514047	0
3407696	0.07508078	0
126243	0.07495748	0
2760911	0.07492636	0
3299601	0.07486708	2
3867662	0.07476577	0
2714513	0.07473127	0
3841499	0.0747129	0
3425383	0.07466544	0
3385502	0.074643604	1
3160575	0.07461344	0
2740008	0.07459859	0
3074558	0.074393764	0
3274450	0.07438679	0
3153822	0.07426046	0
3527238	0.07425359	1
1434765	0.074189335	1
2796093	0.07416494	0
1779411	0.07411577	0
317469	0.074066326	1
3523515	0.07398943	0
3214678	0.07385429	0
3544670	0.07385174	0
3431062	0.073845804	1
3870214	0.07374499	0
3786226	0.07369959	0
3858775	0.073682316	0
3552875	0.07366556	0
2740234	0.0736136	0
3341383	0.073605224	0
3407032	0.07355745	0
3746051	0.07349605	0
3699701	0.07344847	0
2646334	0.07344711	0
2874837	0.0734013	0
3115887	0.073220626	0
3868095	0.07315275	0
2994921	0.07313676	0
3168100	0.07309965	0
3152170	0.0730317	0
2988808	0.07298336	0
3705697	0.07296665	0
3319096	0.072894745	0
2829597	0.07287395	0
3457605	0.0727977	0
3192991	0.072729915	0
524672	0.07264881	0
512286	0.07257508	0
3238331	0.07255138	0
2954931	0.0724688	0
3530247	0.0724564	0
3065493	0.07241502	0
3636523	0.07235819	0
3259028	0.072324194	0
1761051	0.07232108	0
3608167	0.07214129	0
1824728	0.072130404	0
3847000	0.07199146	0
3859919	0.07194222	0
3075397	0.071932696	0
2943071	0.07192509	0
3571818	0.07190073	0
2831909	0.071816996	1
2763003	0.071793795	0
3189914	0.07174284	0
2822791	0.071702	1
3883197	0.07165927	0
3385619	0.07163919	0
3560728	0.07160591	0
3803125	0.0714657	0
3542941	0.07146016	0
2672312	0.071445115	0
3542922	0.07139978	1
3808793	0.07137732	0
3806039	0.07137721	0
3667461	0.07136996	1
3333230	0.07129974	0
3110859	0.071181074	0
2700590	0.07117386	0
3305278	0.071114436	0
3276490	0.07108957	0
3764327	0.071073465	0
2956719	0.07107151	0
3635693	0.071048535	0
3546180	0.07100793	0
2844943	0.070956156	0
3485102	0.07090258	0
2607539	0.070851065	0
2685364	0.07084825	0
3322928	0.07071443	0
3502875	0.07066705	0
137231	0.07063904	0
3714958	0.07057466	0
183864	0.070548266	1
2846445	0.07052174	0
3632848	0.07050474	0
3066252	0.07031202	0
3627920	0.07024126	0
3276925	0.070035756	0
3733041	0.06980719	0
3373009	0.069741964	0
3701368	0.0697088	0
3714936	0.069662705	0
3505333	0.06965282	0
2740215	0.06963877	0
3722979	0.06957754	0
3874342	0.06955609	0
2857829	0.069505	1
2708991	0.06948163	0
3570899	0.0694338	0
2733088	0.06940253	0
3031002	0.06936613	0
3401657	0.06930884	0
3519038	0.06911096	0
3178927	0.06900292	0
3443279	0.06897215	0
3151382	0.06892238	0
3792648	0.06891329	0
3515586	0.06890621	0
3846689	0.06882235	0
3323212	0.06880146	0
3808080	0.06875363	0
3570545	0.06866761	0
3379786	0.06850479	0
2572044	0.06850475	0
2955055	0.06849678	0
3490885	0.068457305	0
1435909	0.068281665	0
3691736	0.06824623	0
3474946	0.06805247	0
2990449	0.06804415	0
3847169	0.06796514	0
3168813	0.06793636	0
3015646	0.06788464	0
2694628	0.06787753	0
3444754	0.06782906	0
3000134	0.06781812	0
3548091	0.06774142	0
3204303	0.06770688	0
1277009	0.06760826	0
3555598	0.06731107	0
3420385	0.067300975	0
270697	0.067282856	0
2737768	0.06727204	0
3747664	0.06727126	0
2938984	0.06724766	0
3517777	0.067225225	0
3692153	0.06715063	0
2923178	0.067090794	0
1065097	0.067071244	0
3323283	0.06702993	0
3821409	0.0670146	0
2822212	0.06700455	0
2940086	0.06697999	1
3091294	0.06697855	0
3348025	0.06691836	0
2921144	0.06688748	0
3696245	0.06675442	0
3522057	0.06673702	0
2856402	0.06673189	0
3177918	0.06660686	0
3163575	0.06660488	0
3555219	0.066410676	1
2901307	0.066381134	0
2376133	0.06637544	0
3639372	0.06635918	0
3714092	0.06635495	1
3263000	0.06632525	0
3231948	0.06626774	0
3377381	0.066213764	0
1414020	0.06613508	0
3599144	0.06611562	1
3508855	0.06610376	0
3661871	0.06603745	0
3205006	0.06600289	0
3092134	0.06592733	0
3298206	0.06589089	0
2644320	0.06588265	0
2990838	0.06587913	0
3603860	0.06575758	0
3853041	0.06574523	0
2526371	0.06558342	0
3700478	0.065580666	0
3246148	0.06550275	1
3541113	0.0654947	0
3693903	0.06533378	0
2767138	0.06530201	0
2740054	0.06528227	0
3451917	0.06525409	0
2580013	0.06508624	0
3591743	0.06508515	0
2739423	0.06506872	0
2125381	0.06505436	0
3830269	0.06504522	0
3182008	0.06501243	0
3294566	0.06499424	0
3794193	0.06488942	0
3311241	0.064830445	0
2631053	0.06480774	1
3539927	0.06475878	0
3742472	0.06470948	0
3712003	0.06465988	0
3640070	0.06444242	0
107028	0.064428106	0
2840956	0.06441257	0
2518380	0.06433884	2
3601021	0.064296424	0
2834572	0.064293355	0
3743140	0.064274244	0
2780634	0.0642671	1
3320890	0.064104944	0
1277006	0.06406686	1
2988841	0.0640667	0
2887895	0.06406336	0
3429898	0.06404403	0
2375864	0.06403288	0
2918600	0.06400461	0
3387206	0.0639598	0
3583163	0.063939825	0
3842452	0.06392756	0
3582520	0.06392031	0
3499780	0.06390564	0
3629351	0.063720085	0
3395857	0.06366731	0
3038529	0.06365532	1
3641975	0.06360625	0
3533064	0.06357277	0
2760704	0.063452385	0
2996381	0.06343244	0
2364534	0.063404836	0
2988693	0.06340318	0
2672050	0.06336813	0
3815017	0.06332992	1
3864401	0.063323215	0
2582796	0.0632159	0
2741488	0.063085794	0
3262507	0.06300955	0
3183319	0.0629781	0
3489580	0.06296598	0
3561727	0.06286491	0
3759205	0.062856525	0
3389887	0.06281305	1
2842275	0.06276728	0
2854965	0.06266593	0
3834717	0.06262585	0
3438866	0.062604696	0
3782730	0.06253825	0
2474850	0.06252483	1
3377421	0.062519215	0
3658250	0.062476803	1
3586697	0.062474467	1
1562405	0.062276945	0
2730277	0.062276598	0
3068877	0.06226564	0
2803937	0.062214315	0
3787104	0.0621967	0
3320427	0.062145937	0
3820189	0.062131442	0
3529716	0.062126204	0
2726472	0.06207153	0
3613341	0.06206464	0
3810550	0.06202538	0
3205375	0.061756544	0
1413549	0.061734382	0
2954790	0.061729122	0
2605616	0.061685435	0
3271411	0.06164499	0
2850580	0.0616064	0
3668300	0.061531767	0
3512214	0.06151188	0
3254196	0.06139553	0
2630936	0.0613633	0
3238485	0.061359104	0
3273706	0.06135478	1
3200050	0.061353765	0
3870124	0.06134004	0
2726548	0.061327733	0
2585577	0.061232798	1
2721938	0.061131548	0
3294392	0.0611057	0
3541470	0.061082706	0
3836009	0.061077625	0
2904905	0.061033152	0
3324503	0.061025176	0
3819526	0.060989376	0
3817371	0.060898542	0
3018517	0.06089474	0
3371672	0.060888577	0
3615026	0.06086174	0
3547916	0.06082853	0
2737778	0.06078412	0
3311442	0.060763653	0
2561024	0.060687594	0
3410014	0.06054718	1
3664750	0.060536526	0
116425	0.06051262	0
2596115	0.060464248	0
3843640	0.06043578	0
3093208	0.06029512	1
3160943	0.060291886	0
3771778	0.06020829	0
3054752	0.060182065	0
3224232	0.060134824	0
3294360	0.06009114	0
2804020	0.06003674	0
1550411	0.059943035	0
3459716	0.059928883	0
2803948	0.059919875	0
3808082	0.059913516	0
3657256	0.05982616	0
3711853	0.059814498	0
3282245	0.059772793	0
3559119	0.059742343	1
3588184	0.05964219	0
3633793	0.059630625	0
3018979	0.05958111	0
1550834	0.059572164	0
3492397	0.059568238	0
3170856	0.05951773	0
2948700	0.05951146	0
1858696	0.059493333	0
3458432	0.05947967	0
3772265	0.059437804	0
3036825	0.059431862	0
3279364	0.05939913	0
3536037	0.0592717	2
3728537	0.059260882	0
2222592	0.059115365	0
3767218	0.059111025	0
2781101	0.059108384	0
3777819	0.05910146	0
3560643	0.059022926	0
3578669	0.058999393	0
3440588	0.058959104	0
2740083	0.058908015	0
3499487	0.058885705	0
2941366	0.0588016	0
3876543	0.058793437	0
3176167	0.058699954	1
3291467	0.058675878	0
1592112	0.05856427	0
3531955	0.05844586	2
2291314	0.058407262	1
3571574	0.05836717	0
3812862	0.058265008	0
3230095	0.05821539	0
