pmcid	score	relevancy
2778768	0.13236792	0
3697411	0.13216572	0
3674472	0.13216329	0
3785041	0.13215522	0
3806512	0.13215238	0
1824744	0.13215017	0
2824935	0.1321208	0
3783711	0.1319386	0
2263066	0.1319201	0
3328978	0.13191544	0
3741288	0.13175488	0
2803897	0.13172144	0
2116997	0.1316331	0
3626888	0.13162133	0
3024253	0.1314546	0
2731720	0.13139106	0
2822257	0.13099144	0
3140886	0.13076872	0
2843129	0.13068777	0
194433	0.13050134	1
3015534	0.1304654	0
3127842	0.13042413	0
3127738	0.13010493	0
2840823	0.1301042	0
1769504	0.13008715	0
3161273	0.1300863	0
2831875	0.12983225	0
2496697	0.12981461	0
3152540	0.1297351	0
3366229	0.12971105	0
2892692	0.12970851	0
3800673	0.1296422	0
3102812	0.12963544	0
3336243	0.12949048	2
3540661	0.12946488	0
3108676	0.12937872	1
3154489	0.12935615	1
3624658	0.12922516	0
1175860	0.12921828	0
3125363	0.12890276	0
2784337	0.12883659	0
3296937	0.12875268	0
1636036	0.12857896	0
1764004	0.12838688	1
3625547	0.12826332	0
3158122	0.12820181	0
3580672	0.12792692	0
3466823	0.12775542	0
3385261	0.12775306	0
2910853	0.12763646	0
3554543	0.12729192	0
3549736	0.12716828	0
3440895	0.12694478	0
3704401	0.12691113	0
3470986	0.12659638	0
2772253	0.12658617	0
2833973	0.12618454	0
3113792	0.12616591	0
3593502	0.12600385	0
3139303	0.12578368	0
3594646	0.12574007	0
2740321	0.12572809	0
3446131	0.1257024	0
3852775	0.12554502	0
3169864	0.12539715	2
2684951	0.12497265	0
3878194	0.12457695	0
3614649	0.12457616	0
3221638	0.12391992	0
3095243	0.12390127	0
516037	0.12357936	0
2654443	0.12356427	0
3381374	0.12334412	0
2813640	0.12332301	0
2888745	0.12322338	0
3543887	0.12315694	0
3487977	0.123059295	0
3697146	0.12305228	0
3558350	0.122647054	0
3733041	0.12246456	0
3299110	0.12241926	0
1929108	0.122225925	1
2724433	0.122047044	0
3227318	0.1216842	0
3792511	0.12167169	0
2879291	0.12146683	1
3636828	0.12145712	0
3707912	0.12124185	0
3634252	0.12107927	0
3601021	0.12101081	0
2430200	0.12096102	1
3738333	0.12064636	0
2991647	0.120491624	0
3401880	0.12048447	0
3005322	0.12039899	0
2366074	0.12036301	0
2923106	0.1202586	0
3350055	0.11992888	0
130037	0.11984127	0
3207060	0.1197688	1
3350152	0.11959608	0
1481535	0.11955269	0
2737789	0.11948303	0
3445067	0.119463935	0
2726547	0.11929464	0
3819851	0.119008385	0
3436631	0.11886847	1
3483490	0.11877577	0
3888846	0.11874279	0
3818812	0.118677884	0
3083505	0.11847231	0
1277817	0.11835145	0
3148454	0.1181964	0
3564814	0.117933124	0
2791738	0.11761819	0
2957132	0.117549814	0
3170179	0.1174992	0
3213012	0.11734613	0
3072479	0.11728095	0
2908660	0.11722259	0
2803953	0.11694724	2
3482998	0.1168279	0
3210001	0.1166293	0
2696415	0.116581075	0
1942180	0.11651917	0
3162525	0.11645564	0
1852545	0.11634403	1
3445168	0.1161264	0
374360	0.11612125	0
3808804	0.1160545	0
524513	0.11605299	0
2908670	0.11592429	0
3689473	0.11568672	0
3781883	0.115510754	0
2817893	0.115503296	0
3090114	0.11546467	0
2672233	0.11533779	0
3350001	0.11525014	0
3500006	0.11524573	0
2695537	0.11513701	0
3750605	0.11513285	0
2840819	0.11506353	0
130966	0.11500527	1
3401820	0.114877224	0
2739847	0.114597805	0
3508577	0.114507355	0
2759016	0.11447793	0
3626904	0.114243574	0
3443039	0.114160076	0
3701470	0.114128545	0
3872585	0.11384961	0
3097008	0.11380545	0
3544579	0.11378235	0
3409945	0.1136899	0
3634259	0.11356433	0
2556666	0.11354777	0
3751822	0.11352585	0
2911928	0.11347885	0
3015484	0.11336937	0
2842247	0.11335538	0
1177975	0.11329684	0
3349853	0.113210104	0
3350456	0.11299688	0
2577938	0.11296172	0
3593464	0.112933874	0
3038227	0.1129289	0
3090107	0.112741925	0
3564091	0.11231775	0
3259121	0.11221554	0
3600251	0.11218477	0
2377328	0.11208637	0
2556668	0.111896425	0
3876542	0.11184425	0
3552995	0.11181921	0
3272529	0.111794196	0
3426616	0.111657396	0
3698884	0.111625694	0
3203973	0.11150321	0
3514081	0.11146916	0
1159169	0.11138835	0
137231	0.11124502	0
3741440	0.11120548	0
3672726	0.111173265	0
2945514	0.11109956	0
1914302	0.111050494	0
3087990	0.111023284	0
3615988	0.11088159	0
2490810	0.110798456	0
3061704	0.11072896	0
2686332	0.11066617	0
2938508	0.11066117	0
3328917	0.11051474	0
3366313	0.11042242	0
2637292	0.110387325	0
3410721	0.11030347	0
3415156	0.11002781	0
2625342	0.10983955	0
2965656	0.109799765	0
3795400	0.109713726	0
3558379	0.10954033	0
2729274	0.10951845	0
3125115	0.10935048	0
2946035	0.109187104	0
2500000	0.10901327	0
3707756	0.108948775	0
2580003	0.10883369	0
2823343	0.10880269	0
3741700	0.10871784	0
3529579	0.10813709	0
3395987	0.10800306	0
2907361	0.10799248	0
3065569	0.107973404	0
3448402	0.107860856	0
2705135	0.10784774	0
1936285	0.107694566	0
3476983	0.1076662	0
3128930	0.107643224	0
3659247	0.107609145	0
2998658	0.1075473	0
2933488	0.1070756	0
3622346	0.10688328	0
2707364	0.10679035	0
3474835	0.10665271	0
3120277	0.10647462	2
3832226	0.10599648	0
2769398	0.10573516	0
2900075	0.10567012	0
3630062	0.10551944	0
3469915	0.105347015	0
2672257	0.105313905	0
3015703	0.1051704	0
3222602	0.10494177	1
2804727	0.10491778	0
3665544	0.10488837	0
3472230	0.10478213	0
2740068	0.10466242	0
3695845	0.10463088	0
3840368	0.10460422	0
3048580	0.10458429	0
3780631	0.10443126	0
1156916	0.10410923	0
2902147	0.1035831	0
2040172	0.103071414	0
3446070	0.10300984	0
3629039	0.10294261	0
3214497	0.10290298	0
2700473	0.10279578	2
3541069	0.10247783	0
3015472	0.102461435	0
2689850	0.10244878	0
3229021	0.10233742	0
3161868	0.10231316	0
2244600	0.10223319	0
2803159	0.10222246	0
2364577	0.102135204	0
3223959	0.102059275	0
2649861	0.101903796	0
3435941	0.10189656	0
2803851	0.101828285	2
2503660	0.10181104	0
3073806	0.10149794	0
3772305	0.101488456	2
3442737	0.101072244	0
1065094	0.10103554	0
3295742	0.10074763	0
3862194	0.10072913	0
3107160	0.10054741	0
3327630	0.10045777	0
2363727	0.100438595	1
3350124	0.100353636	0
2908223	0.10021233	0
3786075	0.09998127	0
2667411	0.09988262	0
3332357	0.09959258	0
3078258	0.09939568	1
3284842	0.099364474	0
2206489	0.099283464	0
2848053	0.09910593	0
3195198	0.09909833	0
3788252	0.09895622	0
3556422	0.09893308	0
3798361	0.09893084	0
3566961	0.09884739	0
3193044	0.09863217	0
270697	0.09849444	0
3874625	0.09843239	0
3608317	0.09805745	0
3161438	0.0978153	0
3682672	0.097692914	0
3183040	0.0976812	0
3529718	0.0976208	0
3662630	0.09738514	0
3410249	0.09699303	0
3341339	0.0969867	0
3079673	0.096907765	0
2840741	0.096704826	0
1402320	0.096552156	0
3701514	0.09604948	0
3521282	0.096049026	0
3624720	0.0958591	0
3383148	0.095805265	0
2045103	0.09568902	1
3840719	0.095596224	0
2947731	0.09555078	0
3518984	0.09523608	0
2815844	0.09523528	0
3425288	0.09515173	0
2700585	0.095131226	0
3765382	0.09499372	0
2386465	0.09491783	0
2241773	0.09479109	0
3349988	0.09478529	0
3099615	0.094687566	0
3678886	0.09462721	0
3309620	0.09461994	0
2769358	0.094389334	0
1373687	0.09431449	0
3751152	0.09429213	0
3500075	0.0938593	0
3522318	0.09356774	0
3841534	0.09356582	0
3672610	0.09347166	0
3054618	0.09337717	0
3271424	0.09301412	0
3275941	0.09300853	0
3205015	0.09290014	0
2390579	0.0925868	0
3190510	0.09253731	0
3883393	0.09251846	0
126218	0.092410125	0
3072922	0.092018425	0
2222229	0.09187671	0
3842700	0.09162154	0
3467162	0.0916049	0
3392509	0.09147031	0
2385908	0.09136393	0
2762175	0.0912168	0
3628241	0.091214016	0
2277439	0.09086855	0
2262078	0.09067979	0
3685544	0.090606004	0
3606628	0.090600014	0
3083049	0.09058721	0
3305225	0.09055208	0
3628122	0.090460606	0
3280572	0.0904449	0
3701786	0.09026666	0
2432466	0.09020739	0
2803845	0.090182774	0
3244383	0.0899042	0
3351939	0.08988965	0
3500225	0.08950728	0
3704059	0.08947131	0
3309250	0.08936631	0
2771818	0.089161076	0
3543951	0.089102775	2
2649019	0.08906229	0
2908883	0.08891341	0
3337376	0.088821076	0
2776370	0.08860365	0
3560387	0.08853532	0
3504217	0.088443205	0
3785158	0.08842406	0
2876857	0.08838148	0
3150794	0.088078424	0
3155116	0.088024855	0
3517754	0.08780022	0
1769489	0.08746402	0
2922300	0.087339826	0
3389850	0.08728521	0
3516060	0.087229766	0
3655517	0.087083936	0
3876545	0.08697489	0
2911725	0.08697036	0
1475887	0.0864403	0
2702956	0.08641075	0
400509	0.08628222	0
2740116	0.08569724	0
2672139	0.08526291	0
3583747	0.085199885	0
2726511	0.08519888	0
3496599	0.085141696	0
3686071	0.085085556	0
3707871	0.08488148	0
3134932	0.084832974	0
2967692	0.08449748	1
2464753	0.0844583	1
3517523	0.084292874	0
3364435	0.08392158	0
3034954	0.08388493	2
3712886	0.08374074	0
3743348	0.0835914	0
2921495	0.08332863	0
2627279	0.083296746	0
3326369	0.08328521	0
3671552	0.083168276	0
1550933	0.0830971	0
3848489	0.082994685	0
2365966	0.08292724	0
3219356	0.08283303	0
1177931	0.08282809	0
2992663	0.08271919	0
2687607	0.08244936	0
3829732	0.08230137	0
3666125	0.08212786	0
3492084	0.08195169	0
3049889	0.0818955	0
1513530	0.08182056	0
2974906	0.08175671	0
2203976	0.081728786	0
3136138	0.08172178	0
2959159	0.081604175	0
3451575	0.08157327	0
3249569	0.081388466	0
3307088	0.0811245	0
3445226	0.081056185	0
2854945	0.08092894	0
3099620	0.08084425	0
3303909	0.08075191	0
3724009	0.0807322	0
3427446	0.08063327	0
3610195	0.08060454	0
3270609	0.080466025	0
2992067	0.080405325	1
3712003	0.080272295	0
3841537	0.08025641	0
3517753	0.080240734	0
3564815	0.08018982	0
1434740	0.08011515	0
1479808	0.08008053	0
3087221	0.08002714	0
3517532	0.07981126	0
2844689	0.07970259	0
3057553	0.079565756	0
2943701	0.07956537	0
2667617	0.07943935	0
3180755	0.07930718	0
3574826	0.07926225	0
2615294	0.07908459	0
3018959	0.07907395	0
3573931	0.07896566	0
2206360	0.07878196	0
3284734	0.078767434	0
3562274	0.07871547	0
3729713	0.07871254	0
2887811	0.07864239	0
3424871	0.078447185	0
3853136	0.078222506	0
3073931	0.07797383	0
3526914	0.07794777	0
2443772	0.07782716	0
2570576	0.077809006	0
3384959	0.077734806	0
3632516	0.077266775	0
3047768	0.07717855	0
3565096	0.07709299	0
3184109	0.07706347	0
3378452	0.07699703	0
3168940	0.076912865	0
3004513	0.07676829	0
3797604	0.07672884	0
