pmcid	score	relevancy
356919	0.105333716	0
3479060	0.10523213	0
2797745	0.10522937	2
3829277	0.10505403	0
3833342	0.104868114	0
3513847	0.10467042	0
3825941	0.104150005	0
3040303	0.103627354	0
3532725	0.103484705	0
3706882	0.10336249	0
3130976	0.103114285	0
3161921	0.10309681	0
3543894	0.10232728	0
3849315	0.10220949	0
3150268	0.10173306	0
3562202	0.10157976	0
3194020	0.10154391	0
2924303	0.10134881	0
3145562	0.10106882	0
3349957	0.10099323	0
3452305	0.100840844	0
3488469	0.100759014	0
3679720	0.10070301	0
2821515	0.10053275	0
1343569	0.10041362	0
3540892	0.100398526	0
3809224	0.10036615	0
3477371	0.10022279	0
3471260	0.10017994	0
3400672	0.10010368	0
3271466	0.09952143	0
2670265	0.09945594	0
2938289	0.09931655	0
2684151	0.09914007	0
3257462	0.09889137	0
3686063	0.09884257	0
1464382	0.0987435	0
3191597	0.0987058	0
3199913	0.09867607	0
3111561	0.09863744	0
2366049	0.0985956	0
3309222	0.098502524	0
1592488	0.09822533	0
3206387	0.098063365	0
2507714	0.09802908	0
3101743	0.09801628	0
2780663	0.09798472	0
3872045	0.097981974	0
3878268	0.09778281	0
3298218	0.09777465	0
3808096	0.097732335	0
2527426	0.09744263	0
3662989	0.09739054	0
3644772	0.097382024	0
3565928	0.09734721	0
2688588	0.09719113	0
3891157	0.097184695	0
3533610	0.09697777	0
3517365	0.096740246	0
2810606	0.096731946	0
3546191	0.09618554	0
3870447	0.096105084	0
3756130	0.09595161	0
2904543	0.0958576	0
2988177	0.09581126	0
2843859	0.09562135	0
3351973	0.0955029	0
1824728	0.09549004	0
544952	0.09535012	0
3546186	0.09518911	0
2769306	0.09498161	0
3608039	0.09486049	0
3475321	0.09478873	0
3833799	0.09472023	0
3205483	0.094674364	0
3068871	0.094670184	0
2693638	0.094580576	0
3418175	0.09452912	0
3511174	0.0943628	0
3734606	0.09424059	0
3131536	0.09417784	0
3000623	0.09412276	0
1185557	0.094028145	0
155678	0.09395882	0
1550723	0.09389252	0
3666926	0.09379403	0
2917397	0.0937567	0
3655541	0.09349184	0
2234399	0.09345516	0
3152889	0.09335897	0
3189858	0.09321833	0
3490122	0.09310207	0
3152173	0.09305044	0
2762259	0.09297293	0
3545545	0.0927123	0
2361563	0.09258919	0
3735991	0.092438705	0
3825954	0.092429146	0
3833582	0.09233431	0
3030043	0.091822654	0
2760761	0.09173204	0
3509409	0.09159586	0
3015890	0.09116319	0
3141696	0.09114835	0
3082232	0.09111575	0
2819215	0.09092662	0
3215367	0.09080087	0
2900267	0.09079326	0
2781142	0.090783104	2
3439305	0.09041796	0
1175099	0.09025773	0
3506972	0.090202615	0
3756428	0.09013922	0
2773232	0.09004308	0
3579029	0.08968124	0
3667642	0.089601435	0
3247896	0.08950721	0
3542924	0.08948674	0
3612208	0.08946378	0
3161919	0.08929449	0
2657234	0.08928902	0
3127311	0.08923784	0
1702536	0.088723384	0
2366074	0.08860743	0
2908672	0.08854205	0
3518715	0.08833459	0
3518200	0.0878918	0
3544670	0.087862074	0
3194032	0.087857254	0
2734944	0.087808244	0
3868414	0.08779463	0
2900082	0.087594524	0
3614262	0.08750949	0
3854131	0.087470695	0
3027184	0.08746729	0
2890888	0.08745991	0
3024602	0.08742679	0
3873223	0.087402195	0
2890620	0.08738228	0
2533584	0.08723553	0
3731969	0.087228015	0
2686859	0.087204315	0
3263543	0.087065235	0
3573475	0.086940475	0
3310871	0.086837925	0
3277062	0.08665863	0
2927873	0.08651188	0
3885838	0.08617883	0
3371475	0.08614497	0
3253013	0.08613315	0
2914383	0.086060174	0
2656321	0.08583768	0
3569905	0.085711144	0
2908229	0.085609734	0
2678974	0.08553772	0
2952311	0.08544271	0
2515334	0.085325606	0
2700438	0.0852523	0
3723652	0.08501576	0
2947428	0.084915295	0
3864171	0.08471729	0
3800625	0.08444311	0
3504261	0.08443338	0
3636493	0.0841743	0
2765762	0.08400039	0
3443436	0.08391318	0
2893084	0.08375623	0
3533862	0.08374859	0
3200261	0.08367171	0
2799007	0.083343275	0
3868100	0.08327416	0
2682415	0.08325465	0
3657909	0.083199695	0
3359068	0.08318168	0
3272799	0.083020754	0
2989126	0.08292236	0
3445178	0.082885	0
3516573	0.08284002	0
3553047	0.082837306	0
3080003	0.08280491	0
2693524	0.08258958	0
3823991	0.08250516	0
3284865	0.08228373	0
2842514	0.08222514	0
3502875	0.08215823	0
3629350	0.08213901	0
2561290	0.082052805	0
2799006	0.08202507	0
3420800	0.08168779	0
2824957	0.08126859	0
3261649	0.08094691	0
2847560	0.08090746	0
3261172	0.08088328	0
3825955	0.080824025	0
2488319	0.08056154	0
2799624	0.08041748	0
3673374	0.08025382	0
2798987	0.08022581	0
3468355	0.080030106	0
2840538	0.07996177	0
3621786	0.07995733	0
3626201	0.07978337	0
1697803	0.079715304	0
3506862	0.07964338	0
3534556	0.07961614	0
3182881	0.07940561	0
2377328	0.07935767	0
3569932	0.079289265	0
3792648	0.07902099	0
2857279	0.07897587	0
3082500	0.07890783	0
2740085	0.078842595	0
2743655	0.07875418	0
3704734	0.07850567	0
3407664	0.07828556	0
3296421	0.078261666	0
3389954	0.07818434	0
3088380	0.078083485	0
3596807	0.07798379	0
2822627	0.07766179	0
3514348	0.07757967	0
3629863	0.07740528	0
3665438	0.077240415	0
3091428	0.077199616	0
3660194	0.07706535	0
3474161	0.0770026	0
3110305	0.07691401	0
3875019	0.07675188	0
3526146	0.07654323	0
3387247	0.076429695	0
3773960	0.07640176	0
3160575	0.07624448	0
3893583	0.07618632	0
3425902	0.07612983	0
3657963	0.07601181	0
2794498	0.07596798	0
1562432	0.07579346	0
3517854	0.07576825	0
3752881	0.075740084	0
3836538	0.07567895	0
2246010	0.075598836	0
3802125	0.0755489	0
2892661	0.0755173	0
3445067	0.07540049	0
2762186	0.07532342	0
3004083	0.0753188	0
3751728	0.07531371	0
3655494	0.07508824	0
3039607	0.07502606	0
3062610	0.07491158	0
2949708	0.07451375	0
3407524	0.07446956	0
2914649	0.07437268	0
3636828	0.07425462	0
3253678	0.07423489	0
3385600	0.07408861	0
2600629	0.07400545	0
2672220	0.073883295	0
2854968	0.07372246	0
3793290	0.07361184	0
3114433	0.07353652	0
2769330	0.07332056	0
2939556	0.07313657	0
3459527	0.07312838	0
3460740	0.07306399	0
3327083	0.07285847	0
3878100	0.072809845	0
2684148	0.07276678	0
2777146	0.07256748	0
2413194	0.072475046	0
3700815	0.07247367	0
2628341	0.0722605	0
3554733	0.07216565	0
3387831	0.072139665	0
3569962	0.07210372	0
2923106	0.07208863	0
3249569	0.0720367	0
3546077	0.071958244	0
3543720	0.071858235	0
3698884	0.07181434	0
3591418	0.07148546	0
2944852	0.07099888	0
3463148	0.07096495	0
419380	0.07095695	0
3717529	0.070753306	0
3890453	0.070708536	0
3684124	0.07056138	0
2386244	0.07044588	0
2737196	0.07033963	0
3683167	0.07033501	0
2694775	0.07033107	0
3335064	0.070329964	0
3517370	0.07027592	0
3546215	0.07024699	0
3795024	0.070222706	0
3657152	0.07011825	0
3429098	0.070054226	0
3457597	0.06996186	0
1977474	0.069833726	0
3542944	0.069725424	0
2813527	0.069676176	0
3589833	0.069588155	0
2626695	0.06958744	0
2397020	0.069442585	0
3652708	0.069363326	0
3152170	0.069235	0
3410355	0.0691637	0
3432836	0.06914216	0
2827055	0.06903945	0
3314805	0.0689999	0
3143908	0.068874955	0
3157100	0.06882463	0
2791100	0.06882258	0
3685570	0.068594806	0
3350070	0.06851557	0
3847223	0.068289295	0
2827394	0.06823558	0
2441586	0.06816313	0
2923368	0.068047725	0
3190429	0.06776511	0
3573898	0.06753169	0
1569852	0.06752685	0
3537666	0.06749103	0
3663778	0.067313395	0
3542949	0.067174986	0
3670546	0.06712349	0
1088011	0.067120515	0
3825153	0.06708268	0
3146188	0.067006245	0
3835276	0.066963926	0
3875015	0.0668402	0
2929436	0.066776514	0
3796396	0.06671434	0
3745883	0.06666654	0
3464588	0.0666577	0
2841070	0.06630979	0
3703406	0.06622817	0
2856357	0.06605601	0
2900754	0.06604771	0
3135503	0.06595778	0
3731711	0.065879874	0
2857499	0.06579612	0
2151066	0.06578634	0
128809	0.065717615	0
2888835	0.0656508	0
3244020	0.06562369	0
3833473	0.06556851	0
3038227	0.06517797	0
2803826	0.065167256	0
3131546	0.06511763	0
3424805	0.06495492	2
3676414	0.06484272	0
3248584	0.06465876	0
1318453	0.0645804	0
3438857	0.06438719	0
3570283	0.06437964	0
2991707	0.06428771	0
3674472	0.064223	0
3687249	0.06420805	0
3011109	0.06411863	0
2874428	0.06397101	2
3784930	0.06389351	0
3799013	0.06388906	0
2672230	0.06386614	0
2245974	0.06381326	0
3024987	0.063794404	0
2559826	0.063794404	0
3137834	0.06376557	0
3658254	0.06370696	0
3653756	0.06367788	0
1838902	0.063513026	0
3287034	0.06347471	0
3224248	0.063431785	0
3694380	0.063247144	0
3639225	0.0631369	0
3141612	0.063080974	0
3162715	0.063042246	0
3637512	0.06298049	0
3659270	0.062815204	0
3517776	0.0627962	0
2664448	0.06279442	0
2808324	0.06270868	0
3267716	0.06270481	0
3473972	0.062592655	0
3435917	0.06252706	0
2172233	0.062052317	0
1257603	0.06183418	0
2705666	0.06173916	0
2886210	0.061727934	0
3571609	0.061657727	0
1277009	0.061601803	0
1550406	0.06119709	0
2772217	0.061004393	0
3737029	0.060736	0
3856151	0.060665496	0
3506193	0.06061393	0
2782168	0.060604576	0
3359226	0.060587082	0
2940090	0.060512494	0
3583083	0.060511377	0
3638554	0.060497116	0
3716027	0.060176075	0
3094011	0.06016584	0
3437511	0.060108855	0
3361469	0.060061045	0
2749805	0.059971143	0
3840326	0.059827283	0
2900086	0.059763946	0
2684397	0.059734102	0
3192804	0.05968992	0
3489807	0.059554514	0
2391256	0.059534192	0
3402108	0.05952674	0
2671435	0.0595083	0
3785150	0.059290584	0
3531935	0.059213705	0
3718697	0.059117343	0
3717099	0.05893169	0
356924	0.058729663	0
2140188	0.058603443	0
3546188	0.058585625	0
3095802	0.058527533	0
3787933	0.058461525	0
2639721	0.058458425	0
1914404	0.058247328	0
3180982	0.058207918	0
3095265	0.05800055	0
1553445	0.057709746	0
3660211	0.057531867	0
3350097	0.05748747	0
2964538	0.057413198	0
3750721	0.057272293	0
3063345	0.057148766	0
2672283	0.0568396	0
2636754	0.056797266	0
3091471	0.056722615	0
3141720	0.056643445	0
1602190	0.056639027	0
3807714	0.056629736	0
3034658	0.056459896	0
3294548	0.056233503	0
3705057	0.05616753	0
2253541	0.0561516	0
3152172	0.056123935	0
1942115	0.05606444	0
1097736	0.055868372	0
3663812	0.055813715	0
3674474	0.05556696	0
2912121	0.055481046	0
3493386	0.05537022	0
2740288	0.055267617	0
2887820	0.05526432	0
150573	0.05525113	0
3036896	0.05504777	0
1821335	0.054962844	0
3671015	0.05494988	0
2676298	0.054872453	0
3261594	0.05473896	0
3308666	0.05444521	0
2908223	0.054390714	0
2496697	0.05436033	0
3053927	0.054339364	0
3035773	0.054275464	0
2606871	0.05421902	0
2235848	0.05420419	0
3270607	0.054120637	0
3135628	0.053966597	0
1193543	0.05381379	0
3893529	0.05379782	0
2954407	0.053584345	0
2566559	0.053441975	0
2999511	0.05334347	0
3062807	0.05332373	0
2045656	0.053140737	0
3766991	0.053098254	0
3314870	0.05309221	0
3509704	0.053079244	0
1457013	0.05304992	0
3655618	0.05272978	0
3629345	0.052729562	0
2916000	0.05265969	0
3088907	0.052621424	0
2453776	0.052549988	0
3389012	0.05249561	0
3833677	0.052336957	0
3759065	0.052312076	0
3203973	0.05210398	0
3282872	0.051962662	0
2096525	0.051948525	0
3785158	0.051884715	0
3208405	0.051515017	0
3146462	0.051484704	0
2768726	0.051475946	0
2705726	0.051332515	0
3821215	0.050741617	0
3274037	0.050506707	0
2693774	0.050466295	0
2762181	0.050451584	0
3465309	0.05039911	0
3576558	0.05038381	0
3741953	0.05033439	0
1602183	0.050273318	0
1779609	0.050013885	0
1819386	0.04997643	0
3604232	0.049930584	0
3533400	0.04992155	0
3302124	0.049845718	0
3870098	0.049834363	0
3495055	0.049702916	0
1310615	0.049642235	1
3536590	0.049600586	0
3652761	0.049321134	0
3819261	0.04930222	0
2740268	0.049126253	0
3304080	0.049101643	0
1712359	0.04899076	0
2665694	0.048928134	0
2385908	0.04891068	0
3200044	0.048897892	0
3502163	0.048885502	0
2777858	0.04885627	0
3261091	0.04877285	0
3530296	0.048558116	0
2048992	0.048532654	0
3581787	0.04843264	0
3309218	0.0480194	0
3201012	0.04770685	0
3400824	0.047577705	0
3679568	0.047424212	0
3298217	0.047293067	0
3476989	0.047051236	0
2072938	0.046956856	0
3201078	0.046903487	0
3410211	0.04679533	2
137331	0.04661808	0
3697148	0.04661202	0
3558377	0.046583906	0
3786848	0.046567272	0
2661056	0.046379957	0
3758983	0.04633525	0
3822401	0.046240292	0
2426701	0.046100076	0
3575983	0.045935113	0
2989522	0.04589635	0
2691805	0.04581806	0
3037170	0.04580815	0
3853673	0.04570616	0
3269355	0.045662057	0
3111117	0.045651145	0
3385626	0.045365036	0
3829234	0.045334592	0
101408	0.04529386	0
3779860	0.045242023	0
2579735	0.045235086	0
3569893	0.04523486	0
524672	0.045211744	0
1559621	0.045147695	0
3534409	0.04511664	0
2708185	0.04489923	0
3531519	0.044878382	0
3204303	0.044762585	0
1602193	0.044683218	0
3517569	0.044560343	0
3004639	0.044524994	0
3162845	0.044487894	0
2582685	0.044303253	0
2783091	0.044107653	0
1868710	0.044011343	0
3324966	0.04383075	0
2492862	0.043710135	0
3618901	0.043647088	0
3267353	0.04361141	0
2654791	0.04361005	0
2740099	0.043536402	0
2759016	0.04351316	0
3283561	0.04346153	2
1323333	0.04342282	0
3153816	0.04333837	0
3304660	0.0431153	0
3546218	0.04277533	0
3150240	0.04266351	0
1618827	0.042603664	0
3432785	0.04244592	0
1088250	0.04217173	0
1464147	0.042160563	0
2654630	0.04210461	0
2936728	0.04208602	0
2888977	0.042045694	0
2566553	0.042040575	0
3135331	0.041830067	1
2990829	0.041610163	0
3875144	0.041558746	0
3409951	0.04152459	0
2895343	0.04149671	0
3374424	0.04143224	2
3517780	0.041272447	0
3016177	0.041229255	0
1297514	0.040999174	0
3699252	0.04080316	0
2639601	0.040649246	0
3148967	0.040617056	0
3567978	0.040608898	0
2956246	0.040508352	0
3710613	0.040494323	0
3488901	0.04028706	0
2125099	0.040266093	0
1331979	0.040265236	0
2526433	0.04025265	0
3249577	0.04018103	0
1448174	0.04016953	0
3679799	0.040038597	0
3092510	0.039969176	0
3309696	0.039653063	0
3765827	0.0395161	0
2694981	0.039488506	0
1563447	0.03930414	0
1435742	0.039269716	0
3480649	0.039252695	0
3814419	0.039235473	0
1483829	0.039033543	0
2125381	0.03870741	0
3338923	0.038636725	0
3857979	0.038561247	0
3517533	0.038545363	0
3819295	0.038428776	0
1654142	0.038405046	0
3832226	0.03826915	0
3084711	0.038267456	0
1351921	0.038230784	0
3665179	0.03818076	0
3835513	0.038067006	0
3309319	0.03805653	0
2329654	0.038054865	0
2943095	0.037815753	0
3765290	0.037655782	0
2731168	0.037616227	1
3653530	0.037567295	0
3297536	0.03755201	0
1247187	0.037427213	0
3880487	0.037317146	0
2062963	0.037255876	0
1617125	0.037152994	0
3676772	0.036939465	0
3358150	0.036911957	0
3072504	0.036677178	0
3154135	0.036669694	0
1297500	0.036375068	0
3111033	0.036273144	0
2732774	0.03624294	0
1459145	0.036220077	0
3886796	0.0362128	0
3299302	0.036121752	0
3431369	0.036091916	0
1513058	0.035897497	0
116597	0.035756033	0
3196738	0.035671387	0
2386554	0.035515185	0
3660221	0.03540977	0
3181901	0.03537123	0
2803182	0.03534859	1
2268742	0.035165228	2
3128042	0.035077285	0
3832751	0.034964968	0
3307080	0.034916583	0
3768920	0.034868136	0
3280188	0.034823	0
3514085	0.034749366	0
3016178	0.034717456	0
3878962	0.03469207	0
3520148	0.034641437	0
3668114	0.03462188	0
3626747	0.03458944	0
3409660	0.034559164	0
3284654	0.0345416	0
3373970	0.034537293	0
3878326	0.03431803	0
2792870	0.03425933	0
1274270	0.034192782	0
2758835	0.03416605	0
3149217	0.03415665	0
3304659	0.034134336	0
3339518	0.034040526	0
2742899	0.034036484	1
3099090	0.033996522	0
3229972	0.03398947	0
2702819	0.033823576	0
2705728	0.033813924	0
2575213	0.03350605	0
3194460	0.033396017	0
3347830	0.03337921	0
2958551	0.033281304	1
1184074	0.03326213	1
1247383	0.032870486	0
1781429	0.032809302	0
3681220	0.03257695	0
2864859	0.03211911	0
3778978	0.032088075	0
3830316	0.031933155	0
3619629	0.031889033	0
3875922	0.031884782	0
1379641	0.031861015	0
3498772	0.031780727	0
2772251	0.031649698	0
3296221	0.031626604	0
2650970	0.031568665	0
2909711	0.031561933	0
3494083	0.031378213	0
2668561	0.031367514	0
2664536	0.03131343	0
1431525	0.03129362	1
3878264	0.03128739	0
3648447	0.031259313	0
3462327	0.031253137	0
3767020	0.031221667	0
3291450	0.030858027	0
3756431	0.030807005	0
3545850	0.030763077	0
2873321	0.030673902	0
2693822	0.030661479	0
1361782	0.030436309	0
3261730	0.030381937	0
3132722	0.030352889	0
3400885	0.030280227	0
3419921	0.03027342	0
3071360	0.030243784	1
3136456	0.03022223	0
3119933	0.030197324	0
2193076	0.030142967	0
2830585	0.03012376	0
2367444	0.030101402	0
3858918	0.030078547	0
2709611	0.030061921	0
3479061	0.03004491	0
1464386	0.02995906	0
3841529	0.029846253	0
3222205	0.029809348	0
2323571	0.029673625	0
3071468	0.029248694	0
3111034	0.029204652	0
2706797	0.028552564	0
3488800	0.02851788	0
3389023	0.028510975	0
3800331	0.028355164	0
2872101	0.028278435	0
3271411	0.02826384	0
2874680	0.02795765	0
3642942	0.027875088	0
2675011	0.027677478	0
2713835	0.027677326	0
3513313	0.027630588	0
3376792	0.027567234	0
3110293	0.027510466	0
2650973	0.027482096	0
3462186	0.027467242	0
3835007	0.027388427	0
3477138	0.027374744	0
1513261	0.027354829	0
3517743	0.027236104	0
2886951	0.027163075	0
3664433	0.027124718	0
3440917	0.027101886	0
3235695	0.027038729	0
2909942	0.026957465	0
3339032	0.02691116	0
2864858	0.026832351	0
3673960	0.026558096	0
2246105	0.026457915	0
3395579	0.026411973	0
3437471	0.026218321	0
3856266	0.026154509	0
1402329	0.026101438	0
3869637	0.025930628	0
3712193	0.0258685	0
3079182	0.025816634	0
3446758	0.02578425	0
2567965	0.025748536	0
3846566	0.025704531	0
2603096	0.025660424	0
3201016	0.025426583	0
3170739	0.025396576	0
3600267	0.025209622	0
2702835	0.025152786	0
3521698	0.025065769	0
2757601	0.025054457	0
2702084	0.024948677	0
2776170	0.024706589	0
2262882	0.024678804	0
3090417	0.024568804	0
3038335	0.024528308	0
1852308	0.024376977	0
2670267	0.024355482	0
3758991	0.02428593	0
2377385	0.024237853	0
2578976	0.02418053	0
3122702	0.024017043	0
2481244	0.024012804	0
3135513	0.023957595	0
2927599	0.023864707	0
2613134	0.023840412	0
3215178	0.023721872	0
3423930	0.023704823	0
3615956	0.02365366	0
3522113	0.02364066	0
1976317	0.023498293	0
3180598	0.02339936	0
1352389	0.023240535	0
1869017	0.023185112	0
3021819	0.023056174	0
2848211	0.022550253	0
3153935	0.022537246	0
3498646	0.022377256	0
1550639	0.022312388	0
3601013	0.022274222	0
1637097	0.022242254	0
3778641	0.022204101	0
3072505	0.022184348	0
2719058	0.022171037	0
130019	0.021878775	0
3367620	0.021860775	1
3873464	0.021619387	0
2124659	0.021448942	0
3825053	0.021352999	0
2813124	0.021135947	0
1832179	0.020981355	0
2876742	0.0209061	0
1277085	0.02072516	0
1769368	0.020581577	0
3647408	0.020416789	0
2952291	0.020384887	0
3517611	0.020332355	0
1891284	0.020326873	0
3286512	0.020260729	0
3016239	0.020198999	0
1483912	0.020178882	0
2609862	0.020075027	0
2358879	0.019908963	0
2125433	0.01982738	0
3372799	0.019814037	0
3218764	0.019807657	0
1401496	0.019762188	0
3735336	0.01970652	0
3675465	0.0196207	0
3620103	0.019518718	0
1351926	0.019513603	0
2732448	0.01939916	1
3711047	0.01935845	0
3341574	0.019175977	0
3784388	0.01907783	0
3400742	0.018935366	0
3170745	0.018888585	2
2098752	0.01888211	0
2185904	0.018875161	0
3294322	0.018768245	2
2885264	0.018712312	0
3452149	0.018628486	0
3604621	0.018555874	0
2627243	0.018527089	0
3352221	0.018519947	0
3289591	0.018372357	1
3517591	0.01818297	0
2846934	0.018151095	2
3479123	0.018133968	0
2815959	0.018091641	1
3650930	0.017993417	0
3730118	0.017858328	0
3760322	0.017790247	0
1781425	0.017766098	0
3171175	0.01774951	0
3852767	0.017710997	0
3519670	0.017703747	0
1262627	0.017689744	0
1501015	0.017681533	0
3702526	0.017595468	0
3335603	0.017564781	0
3752865	0.017435867	0
2609885	0.017375715	0
3139875	0.017310323	0
2635975	0.017164249	0
2265272	0.017046683	0
1576566	0.01684624	0
2745658	0.01683544	2
3438738	0.016834212	0
2982972	0.016831001	0
1884144	0.016491354	0
2867999	0.016467584	0
3753412	0.016462382	0
3666435	0.01640957	0
3291214	0.016175436	0
3751717	0.01606803	0
3310623	0.01597982	0
3691667	0.015955746	0
2794878	0.015883392	0
2628122	0.015870502	0
3756022	0.015687302	0
3451623	0.015659222	0
3633170	0.015499761	0
3849380	0.015472753	0
2995479	0.015130265	0
3328247	0.0151027115	0
3298317	0.014998065	1
2690065	0.014890516	0
1550568	0.01486459	0
3005636	0.014839895	0
3723983	0.014741862	0
3412657	0.014506897	0
3289486	0.014501693	0
3139170	0.014248577	0
3477292	0.01393918	0
3457633	0.01376675	0
3311185	0.013184894	0
2866395	0.012975179	0
2988293	0.0128943	0
3717729	0.01278089	0
